  90.0  3.8749  3.8687 34.7943 27.6361  7.014
  91.0  3.8769  3.8707 34.7960 27.6373  7.011
  92.0  3.8772  3.8709 34.7975 27.6385  7.006
  93.0  3.8708  3.8645 34.7982 27.6397  7.006
  94.0  3.8515  3.8451 34.7981 27.6416  7.005
  95.0  3.8424  3.8359 34.7979 27.6424  6.977
  96.0  3.8472  3.8407 34.7984 27.6423  6.952
  97.0  3.8521  3.8455 34.7999 27.6430  6.951
  98.0  3.8601  3.8534 34.8019 27.6438  6.960
  99.0  3.8620  3.8553 34.8034 27.6448  6.984
 100.0  3.8551  3.8483 34.8044 27.6463  6.996
 101.0  3.8391  3.8322 34.8040 27.6476  6.996
 102.0  3.8182  3.8113 34.8026 27.6486  6.996
 103.0  3.8010  3.7940 34.8015 27.6495  6.996
 104.0  3.7823  3.7753 34.7992 27.6496  6.999
 105.0  3.7664  3.7594 34.7981 27.6504  6.995
 106.0  3.7620  3.7548 34.7991 27.6516  6.987
 107.0  3.7629  3.7556 34.7995 27.6519  6.986
 108.0  3.7627  3.7555 34.7997 27.6521  6.991
 109.0  3.7632  3.7559 34.8001 27.6523  6.991
 110.0  3.7639  3.7565 34.8002 27.6524  6.992
 111.0  3.7617  3.7542 34.8002 27.6526  6.995
 112.0  3.7598  3.7522 34.8006 27.6531  6.995
 113.0  3.7597  3.7521 34.8006 27.6531  6.993
 114.0  3.7568  3.7491 34.8004 27.6532  6.993
 115.0  3.7511  3.7433 34.7998 27.6534  6.991
 116.0  3.7380  3.7301 34.7983 27.6535  6.991
 117.0  3.7210  3.7132 34.7975 27.6546  6.989
 118.0  3.7145  3.7066 34.7982 27.6558  6.981
 119.0  3.7134  3.7054 34.7988 27.6564  6.974
 120.0  3.7187  3.7107 34.8014 27.6579  6.971
 121.0  3.7285  3.7204 34.8039 27.6589  6.973
 122.0  3.7306  3.7224 34.8047 27.6594  6.975
 123.0  3.7295  3.7212 34.8059 27.6604  6.977
 124.0  3.7309  3.7226 34.8073 27.6614  6.978
 125.0  3.7368  3.7284 34.8087 27.6620  6.974
 126.0  3.7416  3.7331 34.8093 27.6620  6.963
 127.0  3.7412  3.7326 34.8103 27.6628  6.955
 128.0  3.7432  3.7345 34.8115 27.6636  6.961
 129.0  3.7469  3.7382 34.8121 27.6636  6.967
 130.0  3.7522  3.7434 34.8131 27.6639  6.962
 131.0  3.7554  3.7465 34.8137 27.6641  6.965
 132.0  3.7548  3.7459 34.8139 27.6643  6.968
 133.0  3.7595  3.7505 34.8151 27.6648  6.962
 134.0  3.7674  3.7583 34.8163 27.6650  6.961
 135.0  3.7731  3.7639 34.8177 27.6655  6.966
 136.0  3.7783  3.7691 34.8191 27.6661  6.973
 137.0  3.7832  3.7739 34.8203 27.6666  6.973
 138.0  3.7942  3.7849 34.8227 27.6674  6.959
 139.0  3.8072  3.7978 34.8253 27.6681  6.953
 140.0  3.8125  3.8030 34.8263 27.6684  6.957
 141.0  3.8141  3.8045 34.8266 27.6684  6.957
 142.0  3.8149  3.8052 34.8268 27.6685  6.953
 143.0  3.8125  3.8028 34.8266 27.6686  6.949
 144.0  3.8084  3.7986 34.8265 27.6690  6.946
 145.0  3.8043  3.7945 34.8264 27.6693  6.937
 146.0  3.7956  3.7857 34.8262 27.6701  6.932
 147.0  3.7902  3.7802 34.8264 27.6708  6.926
 148.0  3.7910  3.7809 34.8268 27.6710  6.911
 149.0  3.7923  3.7821 34.8273 27.6713  6.897
 150.0  3.7935  3.7833 34.8278 27.6716  6.892
 151.0  3.7947  3.7844 34.8283 27.6719  6.894
 152.0  3.7954  3.7850 34.8285 27.6720  6.898
 153.0  3.7958  3.7854 34.8287 27.6721  6.900
 154.0  3.7969  3.7864 34.8290 27.6722  6.900
 155.0  3.7997  3.7891 34.8299 27.6727  6.898
 156.0  3.8036  3.7930 34.8308 27.6730  6.896
 157.0  3.8081  3.7974 34.8317 27.6732  6.894
 158.0  3.8179  3.8071 34.8334 27.6736  6.889
 159.0  3.8342  3.8233 34.8360 27.6741  6.886
 160.0  3.8478  3.8369 34.8382 27.6744  6.884
 161.0  3.8572  3.8461 34.8397 27.6747  6.881
 162.0  3.8611  3.8500 34.8407 27.6750  6.877
 163.0  3.8575  3.8463 34.8404 27.6752  6.869
 164.0  3.8540  3.8428 34.8403 27.6754  6.861
 165.0  3.8529  3.8415 34.8398 27.6752  6.861
 166.0  3.8413  3.8300 34.8386 27.6754  6.866
 167.0  3.8313  3.8199 34.8381 27.6761  6.868
 168.0  3.8314  3.8199 34.8384 27.6763  6.871
 169.0  3.8332  3.8216 34.8392 27.6768  6.877
 170.0  3.8368  3.8251 34.8402 27.6772  6.885
 171.0  3.8379  3.8262 34.8404 27.6773  6.889
 172.0  3.8368  3.8250 34.8405 27.6774  6.889
 173.0  3.8336  3.8218 34.8405 27.6777  6.889
 174.0  3.8327  3.8208 34.8411 27.6784  6.884
 175.0  3.8363  3.8242 34.8424 27.6790  6.880
 176.0  3.8406  3.8285 34.8435 27.6795  6.877
 177.0  3.8436  3.8315 34.8443 27.6798  6.876
 178.0  3.8460  3.8338 34.8449 27.6801  6.877
 179.0  3.8478  3.8355 34.8454 27.6802  6.877
 180.0  3.8491  3.8368 34.8457 27.6804  6.878
 181.0  3.8509  3.8385 34.8461 27.6805  6.877
 182.0  3.8543  3.8417 34.8468 27.6808  6.875
 183.0  3.8574  3.8448 34.8474 27.6809  6.873
 184.0  3.8577  3.8451 34.8477 27.6811  6.872
 185.0  3.8573  3.8446 34.8478 27.6813  6.874
 186.0  3.8569  3.8441 34.8481 27.6815  6.879
 187.0  3.8566  3.8437 34.8484 27.6818  6.883
 188.0  3.8549  3.8419 34.8487 27.6822  6.885
 189.0  3.8517  3.8386 34.8489 27.6827  6.882
 190.0  3.8504  3.8373 34.8492 27.6831  6.876
 191.0  3.8522  3.8390 34.8500 27.6835  6.871
 192.0  3.8562  3.8430 34.8510 27.6840  6.863
 193.0  3.8578  3.8445 34.8515 27.6842  6.855
 194.0  3.8570  3.8436 34.8517 27.6844  6.858
 195.0  3.8569  3.8434 34.8519 27.6846  6.866
 196.0  3.8570  3.8435 34.8520 27.6847  6.866
 197.0  3.8576  3.8440 34.8524 27.6850  6.863
 198.0  3.8615  3.8478 34.8529 27.6850  6.867
 199.0  3.8647  3.8509 34.8533 27.6850  6.872
 200.0  3.8652  3.8514 34.8537 27.6853  6.873
 201.0  3.8650  3.8512 34.8539 27.6854  6.876
 202.0  3.8638  3.8499 34.8538 27.6855  6.878
 203.0  3.8638  3.8497 34.8541 27.6857  6.875
 204.0  3.8645  3.8504 34.8544 27.6859  6.875
 205.0  3.8638  3.8496 34.8545 27.6861  6.879
 206.0  3.8622  3.8480 34.8545 27.6862  6.881
 207.0  3.8601  3.8458 34.8543 27.6863  6.880
 208.0  3.8553  3.8409 34.8541 27.6866  6.877
 209.0  3.8517  3.8373 34.8541 27.6870  6.874
 210.0  3.8531  3.8386 34.8543 27.6871  6.871
 211.0  3.8547  3.8401 34.8546 27.6871  6.864
 212.0  3.8535  3.8389 34.8547 27.6873  6.861
 213.0  3.8521  3.8374 34.8548 27.6876  6.862
 214.0  3.8513  3.8366 34.8551 27.6879  6.865
 215.0  3.8510  3.8361 34.8554 27.6881  6.861
 216.0  3.8506  3.8357 34.8555 27.6882  6.847
 217.0  3.8499  3.8349 34.8556 27.6884  6.835
 218.0  3.8502  3.8351 34.8557 27.6885  6.836
 219.0  3.8505  3.8353 34.8558 27.6886  6.845
 220.0  3.8489  3.8337 34.8558 27.6887  6.852
 221.0  3.8459  3.8306 34.8556 27.6889  6.857
 222.0  3.8436  3.8283 34.8556 27.6892  6.858
 223.0  3.8457  3.8303 34.8562 27.6894  6.861
 224.0  3.8510  3.8355 34.8570 27.6895  6.866
 225.0  3.8554  3.8398 34.8576 27.6896  6.873
 226.0  3.8627  3.8470 34.8590 27.6899  6.868
 227.0  3.8690  3.8532 34.8600 27.6901  6.857
 228.0  3.8714  3.8556 34.8602 27.6900  6.852
 229.0  3.8695  3.8536 34.8601 27.6901  6.845
 230.0  3.8640  3.8481 34.8597 27.6904  6.841
 231.0  3.8611  3.8451 34.8596 27.6906  6.837
 232.0  3.8603  3.8442 34.8595 27.6906  6.834
 233.0  3.8600  3.8438 34.8595 27.6907  6.841
 234.0  3.8612  3.8450 34.8598 27.6908  6.846
 235.0  3.8628  3.8465 34.8599 27.6907  6.847
 236.0  3.8632  3.8468 34.8599 27.6907  6.868
 237.0  3.8634  3.8470 34.8601 27.6908  6.882
 238.0  3.8633  3.8468 34.8600 27.6908  6.863
 239.0  3.8624  3.8458 34.8598 27.6907  6.844
 240.0  3.8587  3.8420 34.8596 27.6909  6.845
 241.0  3.8549  3.8382 34.8594 27.6911  6.843
 242.0  3.8540  3.8373 34.8594 27.6912  6.841
 243.0  3.8550  3.8382 34.8596 27.6913  6.843
 244.0  3.8567  3.8398 34.8600 27.6915  6.851
 245.0  3.8600  3.8430 34.8605 27.6915  6.855
 246.0  3.8621  3.8451 34.8606 27.6914  6.856
 247.0  3.8622  3.8450 34.8606 27.6914  6.850
 248.0  3.8634  3.8462 34.8609 27.6915  6.846
 249.0  3.8662  3.8489 34.8614 27.6916  6.849
 250.0  3.8680  3.8506 34.8616 27.6916  6.850
 251.0  3.8655  3.8480 34.8615 27.6918  6.853
 252.0  3.8614  3.8439 34.8613 27.6921  6.845
 253.0  3.8606  3.8431 34.8614 27.6922  6.845
 254.0  3.8665  3.8489 34.8626 27.6925  6.859
 255.0  3.8779  3.8602 34.8643 27.6928  6.855
 256.0  3.8845  3.8667 34.8649 27.6926  6.848
 257.0  3.8837  3.8658 34.8649 27.6927  6.861
 258.0  3.8814  3.8634 34.8647 27.6928  6.863
 259.0  3.8755  3.8574 34.8640 27.6929  6.843
 260.0  3.8720  3.8539 34.8639 27.6931  6.840
 261.0  3.8740  3.8559 34.8643 27.6932  6.840
 262.0  3.8753  3.8571 34.8643 27.6931  6.843
 263.0  3.8764  3.8581 34.8644 27.6931  6.858
 264.0  3.8772  3.8588 34.8645 27.6931  6.852
 265.0  3.8773  3.8588 34.8645 27.6931  6.844
 266.0  3.8790  3.8605 34.8649 27.6932  6.853
 267.0  3.8837  3.8651 34.8656 27.6933  6.848
 268.0  3.8881  3.8694 34.8662 27.6933  6.850
 269.0  3.8893  3.8705 34.8665 27.6935  6.854
 270.0  3.8870  3.8682 34.8663 27.6935  6.841
 271.0  3.8817  3.8628 34.8658 27.6937  6.833
 272.0  3.8787  3.8597 34.8657 27.6939  6.838
 273.0  3.8802  3.8612 34.8660 27.6940  6.853
 274.0  3.8821  3.8630 34.8663 27.6941  6.857
 275.0  3.8818  3.8626 34.8663 27.6941  6.851
 276.0  3.8813  3.8620 34.8664 27.6942  6.839
 277.0  3.8799  3.8606 34.8662 27.6942  6.841
 278.0  3.8764  3.8570 34.8659 27.6944  6.851
 279.0  3.8712  3.8517 34.8657 27.6947  6.841
 280.0  3.8679  3.8484 34.8655 27.6949  6.838
 281.0  3.8680  3.8484 34.8655 27.6949  6.845
 282.0  3.8677  3.8480 34.8654 27.6949  6.846
 283.0  3.8662  3.8465 34.8653 27.6950  6.853
 284.0  3.8634  3.8436 34.8649 27.6950  6.861
 285.0  3.8604  3.8406 34.8645 27.6950  6.857
 286.0  3.8581  3.8381 34.8644 27.6951  6.855
 287.0  3.8568  3.8367 34.8642 27.6951  6.857
 288.0  3.8566  3.8365 34.8643 27.6952  6.858
 289.0  3.8567  3.8366 34.8645 27.6953  6.853
 290.0  3.8563  3.8361 34.8644 27.6953  6.854
 291.0  3.8540  3.8337 34.8640 27.6953  6.859
 292.0  3.8507  3.8303 34.8637 27.6954  6.857
 293.0  3.8523  3.8319 34.8642 27.6956  6.858
 294.0  3.8574  3.8369 34.8649 27.6957  6.859
 295.0  3.8599  3.8393 34.8652 27.6956  6.860
 296.0  3.8602  3.8396 34.8653 27.6957  6.862
 297.0  3.8606  3.8399 34.8653 27.6957  6.861
 298.0  3.8602  3.8394 34.8652 27.6956  6.861
 299.0  3.8565  3.8357 34.8648 27.6957  6.863
 300.0  3.8506  3.8296 34.8643 27.6959  6.861
 301.0  3.8475  3.8265 34.8641 27.6961  6.858
 302.0  3.8468  3.8257 34.8639 27.6960  6.857
 303.0  3.8474  3.8263 34.8641 27.6961  6.862
 304.0  3.8667  3.8454 34.8670 27.6965  6.866
 305.0  3.8870  3.8656 34.8695 27.6964  6.871
 306.0  3.8877  3.8662 34.8694 27.6962  6.874
 307.0  3.8865  3.8650 34.8695 27.6964  6.867
 308.0  3.8859  3.8643 34.8695 27.6965  6.860
 309.0  3.8826  3.8609 34.8690 27.6964  6.857
 310.0  3.8772  3.8555 34.8686 27.6967  6.856
 311.0  3.8750  3.8532 34.8686 27.6969  6.868
 312.0  3.8741  3.8523 34.8686 27.6970  6.882
 313.0  3.8732  3.8513 34.8686 27.6971  6.879
 314.0  3.8738  3.8518 34.8687 27.6971  6.868
 315.0  3.8743  3.8523 34.8687 27.6971  6.860
 316.0  3.8752  3.8530 34.8689 27.6971  6.869
 317.0  3.8761  3.8538 34.8690 27.6972  6.876
 318.0  3.8762  3.8539 34.8690 27.6972  6.873
 319.0  3.8767  3.8543 34.8691 27.6972  6.868
 320.0  3.8780  3.8555 34.8692 27.6972  6.861
 321.0  3.8788  3.8563 34.8692 27.6971  6.860
 322.0  3.8782  3.8556 34.8691 27.6971  6.861
 323.0  3.8765  3.8538 34.8691 27.6972  6.868
 324.0  3.8767  3.8539 34.8693 27.6974  6.871
 325.0  3.8800  3.8572 34.8697 27.6974  6.870
 326.0  3.8826  3.8597 34.8700 27.6974  6.875
 327.0  3.8808  3.8578 34.8700 27.6975  6.876
 328.0  3.8769  3.8539 34.8696 27.6976  6.864
 329.0  3.8741  3.8510 34.8693 27.6977  6.857
 330.0  3.8718  3.8486 34.8690 27.6977  6.865
 331.0  3.8700  3.8468 34.8686 27.6976  6.866
 332.0  3.8798  3.8565 34.8702 27.6978  6.869
 333.0  3.8927  3.8693 34.8719 27.6979  6.877
 334.0  3.8946  3.8711 34.8720 27.6978  6.879
 335.0  3.8924  3.8688 34.8716 27.6977  6.880
 336.0  3.8824  3.8588 34.8705 27.6979  6.865
 337.0  3.8725  3.8489 34.8697 27.6982  6.856
 338.0  3.8677  3.8439 34.8692 27.6984  6.870
 339.0  3.8636  3.8398 34.8688 27.6984  6.881
 340.0  3.8623  3.8384 34.8687 27.6985  6.885
 341.0  3.8557  3.8318 34.8678 27.6984  6.888
 342.0  3.8498  3.8258 34.8672 27.6986  6.887
 343.0  3.8497  3.8257 34.8674 27.6988  6.883
 344.0  3.8513  3.8272 34.8675 27.6987  6.886
 345.0  3.8551  3.8309 34.8683 27.6989  6.893
 346.0  3.8672  3.8429 34.8698 27.6990  6.894
 347.0  3.8768  3.8523 34.8708 27.6988  6.895
 348.0  3.8772  3.8527 34.8709 27.6988  6.896
 349.0  3.8738  3.8492 34.8704 27.6987  6.896
 350.0  3.8708  3.8462 34.8702 27.6989  6.898
 351.0  3.8679  3.8433 34.8701 27.6991  6.895
 352.0  3.8616  3.8369 34.8691 27.6990  6.894
 353.0  3.8592  3.8344 34.8688 27.6990  6.899
 354.0  3.8580  3.8331 34.8686 27.6990  6.899
 355.0  3.8542  3.8293 34.8683 27.6991  6.895
 356.0  3.8506  3.8257 34.8681 27.6994  6.896
 357.0  3.8512  3.8262 34.8685 27.6996  6.894
 358.0  3.8551  3.8300 34.8689 27.6996  6.885
 359.0  3.8588  3.8336 34.8693 27.6995  6.903
 360.0  3.8599  3.8345 34.8694 27.6994  6.919
 361.0  3.8591  3.8337 34.8692 27.6994  6.910
 362.0  3.8560  3.8305 34.8688 27.6994  6.903
 363.0  3.8434  3.8179 34.8674 27.6996  6.901
 364.0  3.8300  3.8044 34.8659 27.6998  6.907
 365.0  3.8250  3.7995 34.8652 27.6997  6.909
 366.0  3.8241  3.7984 34.8651 27.6997  6.920
 367.0  3.8254  3.7996 34.8653 27.6998  6.927
 368.0  3.8263  3.8005 34.8654 27.6997  6.916
 369.0  3.8271  3.8013 34.8654 27.6997  6.919
 370.0  3.8274  3.8014 34.8655 27.6997  6.930
 371.0  3.8273  3.8013 34.8655 27.6998  6.937
 372.0  3.8274  3.8013 34.8655 27.6997  6.935
 373.0  3.8275  3.8014 34.8654 27.6997  6.919
 374.0  3.8276  3.8014 34.8653 27.6996  6.917
 375.0  3.8277  3.8014 34.8653 27.6996  6.924
 376.0  3.8276  3.8012 34.8654 27.6997  6.929
 377.0  3.8276  3.8012 34.8654 27.6997  6.926
 378.0  3.8275  3.8010 34.8654 27.6997  6.924
 379.0  3.8273  3.8007 34.8654 27.6997  6.927
 380.0  3.8272  3.8006 34.8653 27.6997  6.924
 381.0  3.8274  3.8007 34.8653 27.6996  6.915
 382.0  3.8276  3.8008 34.8653 27.6996  6.914
 383.0  3.8275  3.8006 34.8653 27.6997  6.921
 384.0  3.8272  3.8003 34.8652 27.6997  6.922
 385.0  3.8271  3.8001 34.8653 27.6997  6.919
 386.0  3.8282  3.8011 34.8653 27.6997  6.920
 387.0  3.8294  3.8022 34.8654 27.6996  6.920
 388.0  3.8311  3.8038 34.8656 27.6996  6.919
 389.0  3.8327  3.8053 34.8658 27.6996  6.919
 390.0  3.8337  3.8062 34.8659 27.6996  6.919
 391.0  3.8345  3.8070 34.8661 27.6996  6.916
 392.0  3.8348  3.8072 34.8661 27.6997  6.916
 393.0  3.8361  3.8084 34.8664 27.6997  6.916
 394.0  3.8373  3.8096 34.8665 27.6997  6.913
 395.0  3.8373  3.8095 34.8664 27.6996  6.915
 396.0  3.8367  3.8088 34.8663 27.6996  6.916
 397.0  3.8363  3.8084 34.8663 27.6997  6.913
 398.0  3.8356  3.8075 34.8664 27.6998  6.908
 399.0  3.8354  3.8073 34.8663 27.6998  6.913
 400.0  3.8358  3.8077 34.8663 27.6998  6.917
 401.0  3.8357  3.8075 34.8664 27.6999  6.919
 402.0  3.8351  3.8068 34.8664 27.6999  6.920
 403.0  3.8343  3.8059 34.8664 27.7000  6.915
 404.0  3.8372  3.8088 34.8670 27.7002  6.911
 405.0  3.8414  3.8128 34.8675 27.7002  6.916
 406.0  3.8419  3.8133 34.8675 27.7002  6.916
 407.0  3.8420  3.8133 34.8676 27.7002  6.911
 408.0  3.8437  3.8149 34.8679 27.7003  6.902
 409.0  3.8461  3.8173 34.8683 27.7003  6.894
 410.0  3.8462  3.8172 34.8682 27.7003  6.899
 411.0  3.8448  3.8158 34.8682 27.7004  6.899
 412.0  3.8461  3.8170 34.8685 27.7005  6.906
 413.0  3.8449  3.8157 34.8683 27.7005  6.916
 414.0  3.8389  3.8096 34.8679 27.7008  6.918
 415.0  3.8359  3.8066 34.8678 27.7010  6.913
 416.0  3.8356  3.8063 34.8677 27.7010  6.907
 417.0  3.8355  3.8061 34.8677 27.7010  6.908
 418.0  3.8362  3.8067 34.8677 27.7010  6.907
 419.0  3.8378  3.8083 34.8680 27.7011  6.899
 420.0  3.8392  3.8096 34.8682 27.7011  6.894
 421.0  3.8404  3.8107 34.8684 27.7011  6.905
 422.0  3.8423  3.8125 34.8686 27.7011  6.911
 423.0  3.8432  3.8133 34.8687 27.7011  6.906
 424.0  3.8434  3.8135 34.8688 27.7012  6.900
 425.0  3.8439  3.8139 34.8689 27.7012  6.902
 426.0  3.8442  3.8141 34.8689 27.7012  6.909
 427.0  3.8451  3.8149 34.8690 27.7011  6.906
 428.0  3.8458  3.8156 34.8691 27.7012  6.900
 429.0  3.8459  3.8156 34.8692 27.7012  6.900
 430.0  3.8468  3.8164 34.8693 27.7012  6.902
 431.0  3.8475  3.8170 34.8693 27.7012  6.905
 432.0  3.8469  3.8163 34.8692 27.7012  6.900
 433.0  3.8458  3.8152 34.8692 27.7013  6.895
 434.0  3.8447  3.8140 34.8691 27.7013  6.902
 435.0  3.8444  3.8136 34.8691 27.7014  6.905
 436.0  3.8447  3.8139 34.8691 27.7013  6.904
 437.0  3.8446  3.8137 34.8691 27.7013  6.901
 438.0  3.8438  3.8128 34.8690 27.7014  6.901
 439.0  3.8415  3.8104 34.8688 27.7015  6.905
 440.0  3.8394  3.8082 34.8687 27.7016  6.903
 441.0  3.8388  3.8076 34.8687 27.7017  6.903
 442.0  3.8388  3.8076 34.8687 27.7017  6.906
 443.0  3.8392  3.8078 34.8687 27.7016  6.905
 444.0  3.8400  3.8085 34.8689 27.7018  6.898
 445.0  3.8402  3.8087 34.8690 27.7018  6.894
 446.0  3.8393  3.8077 34.8688 27.7017  6.893
 447.0  3.8375  3.8058 34.8687 27.7018  6.890
 448.0  3.8351  3.8034 34.8685 27.7020  6.887
 449.0  3.8333  3.8015 34.8685 27.7021  6.884
 450.0  3.8326  3.8008 34.8683 27.7021  6.900
 451.0  3.8325  3.8005 34.8682 27.7020  6.914
 452.0  3.8334  3.8014 34.8685 27.7022  6.906
 453.0  3.8345  3.8024 34.8687 27.7022  6.897
 454.0  3.8349  3.8027 34.8687 27.7022  6.897
 455.0  3.8356  3.8033 34.8688 27.7022  6.898
 456.0  3.8367  3.8044 34.8690 27.7023  6.892
 457.0  3.8385  3.8061 34.8693 27.7023  6.889
 458.0  3.8403  3.8079 34.8696 27.7023  6.894
 459.0  3.8411  3.8086 34.8697 27.7024  6.900
 460.0  3.8411  3.8085 34.8697 27.7024  6.905
 461.0  3.8409  3.8082 34.8697 27.7024  6.900
 462.0  3.8402  3.8075 34.8696 27.7024  6.895
 463.0  3.8395  3.8067 34.8695 27.7024  6.898
 464.0  3.8392  3.8063 34.8695 27.7025  6.901
 465.0  3.8391  3.8061 34.8695 27.7025  6.900
 466.0  3.8389  3.8058 34.8695 27.7025  6.898
 467.0  3.8388  3.8056 34.8695 27.7025  6.897
 468.0  3.8386  3.8054 34.8694 27.7025  6.895
 469.0  3.8384  3.8051 34.8694 27.7024  6.896
 470.0  3.8383  3.8049 34.8694 27.7025  6.896
 471.0  3.8382  3.8048 34.8694 27.7025  6.896
 472.0  3.8379  3.8044 34.8693 27.7025  6.895
 473.0  3.8369  3.8033 34.8692 27.7025  6.892
 474.0  3.8360  3.8024 34.8691 27.7025  6.898
 475.0  3.8355  3.8018 34.8691 27.7026  6.901
 476.0  3.8350  3.8012 34.8691 27.7026  6.896
 477.0  3.8343  3.8005 34.8690 27.7026  6.892
