Filename             = m851_018.cnv
Shipname             = Meteor
Cruise               = m85/1
Station              = 711
Profile              = 18
WaterDepth           = 3385
Date                 = 2011/06/30
Time                 = 20:23
Latitude             = 47 37.13 N
Longitude            = 029 53.86 W
Columns              = p:t:pt:s:sth:o
 459.0  9.5554  9.5027 35.2291 27.2151  4.188
 460.0  9.5256  9.4730 35.2259 27.2176  4.183
 461.0  9.5113  9.4586 35.2230 27.2177  4.175
 462.0  9.5020  9.4492 35.2218 27.2183  4.164
 463.0  9.4944  9.4415 35.2208 27.2189  4.158
 464.0  9.4865  9.4335 35.2205 27.2200  4.156
 465.0  9.4735  9.4204 35.2202 27.2218  4.155
 466.0  9.4620  9.4088 35.2188 27.2227  4.155
 467.0  9.4557  9.4025 35.2171 27.2225  4.156
 468.0  9.4415  9.3882 35.2156 27.2236  4.165
 469.0  9.4200  9.3666 35.2141 27.2260  4.174
 470.0  9.3876  9.3343 35.2124 27.2300  4.177
 471.0  9.3625  9.3091 35.2089 27.2314  4.179
 472.0  9.3548  9.3013 35.2074 27.2315  4.180
 473.0  9.3231  9.2696 35.2074 27.2367  4.188
 474.0  9.2775  9.2241 35.2018 27.2398  4.191
 475.0  9.2430  9.1896 35.1939 27.2393  4.181
 476.0  9.2150  9.1615 35.1905 27.2412  4.181
 477.0  9.1886  9.1352 35.1873 27.2430  4.192
 478.0  9.1463  9.0929 35.1850 27.2481  4.201
 479.0  9.0917  9.0384 35.1797 27.2527  4.202
 480.0  9.0530  8.9997 35.1720 27.2530  4.196
 481.0  9.0397  8.9863 35.1696 27.2532  4.190
 482.0  9.0417  8.9882 35.1710 27.2540  4.189
 483.0  9.0507  8.9970 35.1745 27.2554  4.188
 484.0  9.0539  9.0001 35.1771 27.2569  4.183
 485.0  9.0403  8.9864 35.1774 27.2593  4.177
 486.0  9.0139  8.9601 35.1745 27.2613  4.165
 487.0  8.9889  8.9350 35.1733 27.2644  4.158
 488.0  8.9567  8.9028 35.1735 27.2697  4.160
 489.0  8.9304  8.8765 35.1702 27.2714  4.159
 490.0  8.9180  8.8641 35.1675 27.2713  4.159
 491.0  8.9063  8.8522 35.1658 27.2718  4.161
 492.0  8.8992  8.8451 35.1650 27.2723  4.157
 493.0  8.8775  8.8233 35.1663 27.2768  4.155
 494.0  8.8463  8.7921 35.1662 27.2817  4.157
 495.0  8.8200  8.7658 35.1630 27.2834  4.156
 496.0  8.7981  8.7439 35.1592 27.2839  4.149
 497.0  8.7665  8.7123 35.1566 27.2868  4.143
 498.0  8.7134  8.6593 35.1538 27.2930  4.147
 499.0  8.6746  8.6205 35.1496 27.2958  4.149
 500.0  8.6629  8.6087 35.1462 27.2950  4.147
 501.0  8.6611  8.6069 35.1450 27.2944  4.148
 502.0  8.6558  8.6015 35.1447 27.2950  4.151
 503.0  8.6337  8.5793 35.1443 27.2982  4.155
 504.0  8.5995  8.5452 35.1428 27.3023  4.161
 505.0  8.5587  8.5044 35.1382 27.3051  4.167
 506.0  8.5291  8.4748 35.1331 27.3057  4.167
 507.0  8.5203  8.4659 35.1306 27.3052  4.165
 508.0  8.5119  8.4575 35.1293 27.3054  4.171
 509.0  8.4963  8.4418 35.1275 27.3065  4.179
 510.0  8.4715  8.4170 35.1248 27.3082  4.183
 511.0  8.4402  8.3857 35.1214 27.3103  4.186
 512.0  8.4135  8.3589 35.1189 27.3126  4.188
 513.0  8.4028  8.3481 35.1194 27.3146  4.190
 514.0  8.4023  8.3476 35.1206 27.3156  4.194
 515.0  8.4028  8.3480 35.1212 27.3160  4.191
 516.0  8.4047  8.3497 35.1217 27.3162  4.181
 517.0  8.4102  8.3551 35.1243 27.3174  4.178
 518.0  8.4113  8.3561 35.1272 27.3195  4.179
 519.0  8.4044  8.3491 35.1282 27.3213  4.178
 520.0  8.3976  8.3422 35.1280 27.3223  4.172
 521.0  8.3872  8.3317 35.1278 27.3237  4.162
 522.0  8.3532  8.2978 35.1277 27.3288  4.158
 523.0  8.3099  8.2545 35.1250 27.3334  4.159
 524.0  8.2911  8.2357 35.1222 27.3341  4.162
 525.0  8.2883  8.2328 35.1214 27.3339  4.169
 526.0  8.2814  8.2258 35.1213 27.3349  4.180
 527.0  8.2727  8.2171 35.1209 27.3359  4.186
 528.0  8.2676  8.2119 35.1204 27.3363  4.186
 529.0  8.2570  8.2012 35.1205 27.3381  4.184
 530.0  8.2424  8.1866 35.1195 27.3395  4.181
 531.0  8.2312  8.1753 35.1180 27.3401  4.180
 532.0  8.2182  8.1622 35.1173 27.3415  4.183
 533.0  8.2064  8.1504 35.1164 27.3426  4.186
 534.0  8.1905  8.1345 35.1157 27.3444  4.192
 535.0  8.1459  8.0899 35.1145 27.3503  4.199
 536.0  8.0923  8.0364 35.1125 27.3568  4.206
 537.0  8.0719  8.0160 35.1115 27.3591  4.209
 538.0  8.0689  8.0129 35.1113 27.3594  4.214
 539.0  8.0683  8.0121 35.1112 27.3594  4.222
 540.0  8.0659  8.0097 35.1113 27.3599  4.226
 541.0  8.0626  8.0063 35.1112 27.3603  4.228
 542.0  8.0582  8.0018 35.1109 27.3607  4.225
 543.0  8.0519  7.9954 35.1106 27.3614  4.220
 544.0  8.0436  7.9870 35.1099 27.3622  4.219
 545.0  8.0360  7.9794 35.1090 27.3626  4.221
 546.0  8.0326  7.9759 35.1084 27.3627  4.225
 547.0  8.0285  7.9717 35.1080 27.3630  4.232
 548.0  8.0222  7.9653 35.1076 27.3637  4.236
 549.0  8.0179  7.9609 35.1076 27.3643  4.236
 550.0  8.0162  7.9591 35.1080 27.3649  4.238
 551.0  8.0130  7.9558 35.1085 27.3658  4.240
 552.0  8.0032  7.9459 35.1084 27.3672  4.240
 553.0  7.9899  7.9326 35.1075 27.3685  4.240
 554.0  7.9799  7.9225 35.1065 27.3692  4.241
 555.0  7.9688  7.9114 35.1061 27.3706  4.246
 556.0  7.9574  7.8999 35.1054 27.3717  4.250
 557.0  7.9509  7.8933 35.1044 27.3719  4.250
 558.0  7.9464  7.8888 35.1036 27.3720  4.254
 559.0  7.9408  7.8831 35.1030 27.3724  4.260
 560.0  7.9262  7.8684 35.1025 27.3741  4.263
 561.0  7.8865  7.8288 35.1022 27.3798  4.265
 562.0  7.8148  7.7572 35.0982 27.3873  4.267
 563.0  7.7561  7.6987 35.0894 27.3890  4.270
 564.0  7.7336  7.6762 35.0837 27.3878  4.280
 565.0  7.7169  7.6594 35.0820 27.3890  4.298
 566.0  7.6971  7.6396 35.0802 27.3905  4.310
 567.0  7.6657  7.6083 35.0788 27.3939  4.319
 568.0  7.6288  7.5714 35.0759 27.3971  4.332
 569.0  7.6088  7.5515 35.0721 27.3970  4.343
 570.0  7.6036  7.5462 35.0703 27.3964  4.351
 571.0  7.6011  7.5436 35.0698 27.3963  4.358
 572.0  7.5941  7.5365 35.0699 27.3975  4.365
 573.0  7.5796  7.5219 35.0692 27.3990  4.370
 574.0  7.5551  7.4975 35.0684 27.4019  4.370
 575.0  7.5194  7.4618 35.0672 27.4061  4.371
 576.0  7.4868  7.4292 35.0649 27.4091  4.371
 577.0  7.4684  7.4107 35.0636 27.4107  4.374
 578.0  7.4610  7.4033 35.0628 27.4112  4.386
 579.0  7.4579  7.4001 35.0622 27.4111  4.398
 580.0  7.4540  7.3962 35.0621 27.4116  4.402
 581.0  7.4488  7.3908 35.0618 27.4122  4.403
 582.0  7.4446  7.3865 35.0616 27.4126  4.405
 583.0  7.4379  7.3798 35.0621 27.4140  4.407
 584.0  7.4233  7.3651 35.0621 27.4161  4.407
 585.0  7.4059  7.3477 35.0605 27.4173  4.408
 586.0  7.3960  7.3378 35.0588 27.4174  4.408
 587.0  7.3915  7.3332 35.0591 27.4183  4.411
 588.0  7.3882  7.3298 35.0599 27.4194  4.420
 589.0  7.3816  7.3231 35.0607 27.4210  4.426
 590.0  7.3682  7.3097 35.0611 27.4232  4.428
 591.0  7.3555  7.2969 35.0607 27.4247  4.428
 592.0  7.3496  7.2909 35.0612 27.4260  4.430
 593.0  7.3443  7.2856 35.0626 27.4279  4.436
 594.0  7.3298  7.2710 35.0633 27.4304  4.440
 595.0  7.3038  7.2451 35.0628 27.4338  4.441
 596.0  7.2774  7.2187 35.0617 27.4367  4.445
 597.0  7.2646  7.2059 35.0603 27.4374  4.451
 598.0  7.2588  7.2000 35.0598 27.4379  4.457
 599.0  7.2535  7.1946 35.0594 27.4383  4.463
 600.0  7.2506  7.1916 35.0588 27.4382  4.467
 601.0  7.2472  7.1881 35.0583 27.4384  4.472
 602.0  7.2427  7.1835 35.0580 27.4388  4.476
 603.0  7.2388  7.1795 35.0576 27.4390  4.477
 604.0  7.2354  7.1760 35.0576 27.4395  4.476
 605.0  7.2326  7.1732 35.0578 27.4401  4.475
 606.0  7.2294  7.1699 35.0576 27.4404  4.478
 607.0  7.2251  7.1655 35.0577 27.4411  4.484
 608.0  7.2192  7.1595 35.0577 27.4419  4.486
 609.0  7.2124  7.1526 35.0574 27.4427  4.488
 610.0  7.2079  7.1480 35.0574 27.4433  4.488
 611.0  7.2034  7.1435 35.0581 27.4445  4.487
 612.0  7.1972  7.1371 35.0588 27.4459  4.489
 613.0  7.1917  7.1316 35.0592 27.4470  4.494
 614.0  7.1871  7.1269 35.0600 27.4483  4.499
 615.0  7.1848  7.1245 35.0608 27.4493  4.502
 616.0  7.1855  7.1252 35.0629 27.4509  4.503
 617.0  7.1891  7.1286 35.0665 27.4532  4.505
 618.0  7.1963  7.1357 35.0721 27.4566  4.510
 619.0  7.2002  7.1394 35.0765 27.4595  4.516
 620.0  7.1995  7.1386 35.0775 27.4605  4.519
 621.0  7.1994  7.1384 35.0784 27.4612  4.521
 622.0  7.1998  7.1387 35.0796 27.4621  4.526
 623.0  7.2001  7.1389 35.0803 27.4626  4.534
 624.0  7.2002  7.1389 35.0805 27.4628  4.539
 625.0  7.2006  7.1392 35.0807 27.4629  4.540
 626.0  7.2012  7.1397 35.0810 27.4631  4.538
 627.0  7.2016  7.1400 35.0814 27.4634  4.531
 628.0  7.2018  7.1401 35.0819 27.4637  4.527
 629.0  7.2021  7.1403 35.0824 27.4641  4.529
 630.0  7.2023  7.1404 35.0828 27.4644  4.536
 631.0  7.2030  7.1410 35.0832 27.4646  4.537
 632.0  7.2049  7.1428 35.0839 27.4649  4.538
 633.0  7.2087  7.1465 35.0855 27.4657  4.539
 634.0  7.2146  7.1523 35.0888 27.4674  4.538
 635.0  7.2213  7.1588 35.0928 27.4697  4.537
 636.0  7.2197  7.1571 35.0967 27.4730  4.539
 637.0  7.2118  7.1492 35.0982 27.4752  4.547
 638.0  7.2055  7.1427 35.0993 27.4771  4.559
 639.0  7.2028  7.1400 35.1030 27.4804  4.562
 640.0  7.1987  7.1358 35.1048 27.4823  4.561
 641.0  7.1965  7.1335 35.1043 27.4823  4.564
 642.0  7.2031  7.1400 35.1053 27.4821  4.569
 643.0  7.2106  7.1473 35.1082 27.4834  4.572
 644.0  7.2177  7.1543 35.1112 27.4847  4.574
 645.0  7.2289  7.1653 35.1137 27.4852  4.576
 646.0  7.2507  7.1869 35.1183 27.4857  4.580
 647.0  7.2637  7.1997 35.1250 27.4892  4.583
 648.0  7.2460  7.1820 35.1277 27.4939  4.585
 649.0  7.2295  7.1654 35.1269 27.4956  4.583
 650.0  7.2330  7.1689 35.1278 27.4958  4.580
 651.0  7.2278  7.1636 35.1289 27.4974  4.590
 652.0  7.2044  7.1402 35.1274 27.4996  4.603
 653.0  7.1778  7.1137 35.1240 27.5006  4.607
 654.0  7.1487  7.0845 35.1192 27.5010  4.611
 655.0  7.1122  7.0481 35.1128 27.5010  4.620
 656.0  7.0942  7.0301 35.1100 27.5013  4.624
 657.0  7.1002  7.0360 35.1147 27.5042  4.624
 658.0  7.1006  7.0363 35.1198 27.5082  4.628
 659.0  7.0962  7.0319 35.1213 27.5099  4.634
 660.0  7.0945  7.0300 35.1220 27.5108  4.641
 661.0  7.0905  7.0259 35.1223 27.5116  4.651
 662.0  7.0868  7.0221 35.1219 27.5118  4.654
 663.0  7.0792  7.0145 35.1212 27.5123  4.654
 664.0  7.0704  7.0056 35.1202 27.5128  4.654
 665.0  7.0782  7.0133 35.1190 27.5108  4.650
 666.0  7.0962  7.0311 35.1222 27.5108  4.649
 667.0  7.1032  7.0379 35.1266 27.5133  4.655
 668.0  7.1013  7.0359 35.1267 27.5137  4.658
 669.0  7.0914  7.0260 35.1261 27.5145  4.659
 670.0  7.0534  6.9881 35.1260 27.5198  4.666
 671.0  6.9967  6.9316 35.1219 27.5244  4.671
 672.0  6.9384  6.8735 35.1134 27.5258  4.671
 673.0  6.8952  6.8304 35.1040 27.5243  4.671
 674.0  6.8787  6.8139 35.0970 27.5211  4.683
 675.0  6.8689  6.8040 35.0962 27.5218  4.704
 676.0  6.8624  6.7975 35.0969 27.5232  4.715
 677.0  6.8587  6.7937 35.0970 27.5239  4.721
 678.0  6.8562  6.7911 35.0966 27.5239  4.722
 679.0  6.8563  6.7911 35.0961 27.5235  4.723
 680.0  6.8578  6.7925 35.0961 27.5233  4.726
 681.0  6.8597  6.7943 35.0964 27.5233  4.730
 682.0  6.8608  6.7953 35.0968 27.5235  4.732
 683.0  6.8596  6.7940 35.0967 27.5236  4.728
 684.0  6.8569  6.7912 35.0963 27.5236  4.724
 685.0  6.8511  6.7853 35.0963 27.5245  4.726
 686.0  6.8362  6.7704 35.0968 27.5269  4.731
 687.0  6.8098  6.7440 35.0957 27.5296  4.734
 688.0  6.7586  6.6930 35.0946 27.5358  4.738
 689.0  6.7088  6.6434 35.0880 27.5373  4.742
 690.0  6.6900  6.6246 35.0794 27.5330  4.744
 691.0  6.6851  6.6196 35.0760 27.5310  4.752
 692.0  6.6745  6.6090 35.0740 27.5309  4.775
 693.0  6.6581  6.5926 35.0717 27.5314  4.790
 694.0  6.6499  6.5843 35.0692 27.5305  4.789
 695.0  6.6468  6.5812 35.0678 27.5298  4.789
 696.0  6.6351  6.5694 35.0673 27.5310  4.793
 697.0  6.6185  6.5528 35.0667 27.5328  4.797
 698.0  6.5806  6.5149 35.0631 27.5350  4.801
 699.0  6.5266  6.4612 35.0558 27.5365  4.803
 700.0  6.4852  6.4198 35.0495 27.5369  4.812
 701.0  6.4535  6.3882 35.0448 27.5375  4.832
 702.0  6.4264  6.3612 35.0422 27.5390  4.852
 703.0  6.3974  6.3323 35.0393 27.5406  4.866
 704.0  6.3759  6.3108 35.0351 27.5401  4.878
 705.0  6.3643  6.2992 35.0325 27.5395  4.891
 706.0  6.3472  6.2820 35.0307 27.5403  4.908
 707.0  6.3244  6.2592 35.0290 27.5420  4.923
 708.0  6.3090  6.2439 35.0287 27.5438  4.927
 709.0  6.3013  6.2361 35.0278 27.5441  4.931
 710.0  6.2972  6.2320 35.0269 27.5439  4.938
 711.0  6.2924  6.2271 35.0275 27.5450  4.942
 712.0  6.2878  6.2223 35.0278 27.5459  4.948
 713.0  6.2847  6.2192 35.0274 27.5460  4.960
 714.0  6.2821  6.2165 35.0274 27.5463  4.967
 715.0  6.2790  6.2133 35.0275 27.5469  4.966
 716.0  6.2763  6.2105 35.0276 27.5473  4.964
 717.0  6.2743  6.2084 35.0274 27.5474  4.964
 718.0  6.2703  6.2044 35.0270 27.5477  4.965
 719.0  6.2635  6.1975 35.0265 27.5481  4.965
 720.0  6.2541  6.1881 35.0276 27.5502  4.967
 721.0  6.2465  6.1804 35.0289 27.5522  4.977
 722.0  6.2383  6.1722 35.0290 27.5534  4.985
 723.0  6.2306  6.1644 35.0288 27.5542  4.991
 724.0  6.2292  6.1629 35.0289 27.5545  4.996
 725.0  6.2297  6.1633 35.0300 27.5554  4.999
 726.0  6.2300  6.1636 35.0308 27.5560  5.002
 727.0  6.2294  6.1629 35.0313 27.5564  5.002
 728.0  6.2277  6.1611 35.0315 27.5568  5.002
 729.0  6.2254  6.1587 35.0325 27.5580  5.002
 730.0  6.2179  6.1511 35.0371 27.5625  5.001
 731.0  6.2085  6.1417 35.0414 27.5672  5.004
 732.0  6.2004  6.1335 35.0428 27.5694  5.017
 733.0  6.1912  6.1242 35.0435 27.5711  5.031
 734.0  6.1852  6.1182 35.0437 27.5720  5.037
 735.0  6.1822  6.1151 35.0429 27.5718  5.041
 736.0  6.1760  6.1088 35.0409 27.5710  5.046
 737.0  6.1617  6.0945 35.0402 27.5723  5.051
 738.0  6.1444  6.0773 35.0432 27.5770  5.054
 739.0  6.1323  6.0651 35.0469 27.5815  5.062
 740.0  6.1210  6.0538 35.0487 27.5843  5.074
 741.0  6.1092  6.0419 35.0500 27.5869  5.085
 742.0  6.0937  6.0264 35.0508 27.5895  5.096
 743.0  6.0818  6.0145 35.0502 27.5906  5.102
 744.0  6.0789  6.0116 35.0498 27.5907  5.106
 745.0  6.0721  6.0047 35.0498 27.5915  5.115
 746.0  6.0597  5.9923 35.0483 27.5920  5.124
 747.0  6.0483  5.9808 35.0485 27.5935  5.127
 748.0  6.0408  5.9733 35.0504 27.5960  5.131
 749.0  6.0364  5.9688 35.0515 27.5974  5.139
 750.0  6.0312  5.9635 35.0522 27.5987  5.146
 751.0  6.0231  5.9554 35.0531 27.6004  5.152
 752.0  6.0166  5.9488 35.0533 27.6015  5.157
 753.0  6.0122  5.9444 35.0535 27.6022  5.160
 754.0  6.0068  5.9388 35.0539 27.6032  5.164
 755.0  6.0006  5.9326 35.0538 27.6039  5.170
 756.0  5.9905  5.9224 35.0533 27.6048  5.174
 757.0  5.9777  5.9096 35.0530 27.6062  5.182
 758.0  5.9708  5.9027 35.0528 27.6069  5.190
 759.0  5.9669  5.8987 35.0526 27.6073  5.191
 760.0  5.9647  5.8965 35.0523 27.6073  5.191
 761.0  5.9638  5.8954 35.0521 27.6073  5.194
 762.0  5.9625  5.8941 35.0521 27.6075  5.199
 763.0  5.9614  5.8929 35.0521 27.6077  5.200
 764.0  5.9558  5.8872 35.0528 27.6089  5.204
 765.0  5.9424  5.8738 35.0531 27.6109  5.208
 766.0  5.9298  5.8612 35.0527 27.6122  5.207
 767.0  5.9206  5.8520 35.0523 27.6130  5.208
 768.0  5.9101  5.8414 35.0517 27.6139  5.215
 769.0  5.9015  5.8327 35.0509 27.6143  5.226
 770.0  5.8936  5.8248 35.0501 27.6147  5.237
 771.0  5.8834  5.8146 35.0476 27.6140  5.248
 772.0  5.8685  5.7997 35.0446 27.6135  5.252
 773.0  5.8493  5.7805 35.0455 27.6166  5.251
 774.0  5.8334  5.7646 35.0471 27.6199  5.256
 775.0  5.8238  5.7549 35.0465 27.6206  5.267
 776.0  5.8198  5.7509 35.0456 27.6205  5.274
 777.0  5.8139  5.7450 35.0454 27.6210  5.281
 778.0  5.8068  5.7378 35.0453 27.6218  5.288
 779.0  5.8017  5.7326 35.0449 27.6222  5.294
 780.0  5.7949  5.7257 35.0450 27.6232  5.299
 781.0  5.7837  5.7145 35.0447 27.6243  5.304
 782.0  5.7729  5.7037 35.0434 27.6246  5.305
 783.0  5.7690  5.6997 35.0418 27.6238  5.305
 784.0  5.7674  5.6980 35.0414 27.6238  5.306
 785.0  5.7641  5.6947 35.0430 27.6254  5.313
 786.0  5.7557  5.6862 35.0448 27.6279  5.326
 787.0  5.7475  5.6780 35.0451 27.6292  5.333
 788.0  5.7431  5.6735 35.0451 27.6297  5.336
 789.0  5.7347  5.6651 35.0455 27.6311  5.342
 790.0  5.7273  5.6576 35.0453 27.6319  5.346
 791.0  5.7251  5.6553 35.0449 27.6318  5.345
 792.0  5.7226  5.6528 35.0446 27.6319  5.345
 793.0  5.7191  5.6492 35.0442 27.6321  5.355
 794.0  5.7167  5.6467 35.0440 27.6322  5.364
 795.0  5.7146  5.6446 35.0434 27.6320  5.366
 796.0  5.7102  5.6400 35.0432 27.6324  5.364
 797.0  5.7051  5.6349 35.0439 27.6336  5.362
 798.0  5.7025  5.6322 35.0443 27.6342  5.364
 799.0  5.7015  5.6311 35.0443 27.6344  5.371
 800.0  5.6996  5.6291 35.0446 27.6348  5.375
 801.0  5.6984  5.6278 35.0451 27.6354  5.376
 802.0  5.7000  5.6293 35.0461 27.6360  5.376
 803.0  5.7026  5.6319 35.0477 27.6369  5.375
 804.0  5.7057  5.6348 35.0492 27.6378  5.379
 805.0  5.7088  5.6378 35.0504 27.6383  5.381
 806.0  5.7116  5.6405 35.0515 27.6389  5.378
 807.0  5.7161  5.6449 35.0531 27.6396  5.377
 808.0  5.7233  5.6520 35.0549 27.6402  5.379
 809.0  5.7299  5.6584 35.0564 27.6405  5.382
 810.0  5.7398  5.6681 35.0592 27.6415  5.380
 811.0  5.7394  5.6677 35.0619 27.6437  5.380
 812.0  5.7268  5.6550 35.0618 27.6452  5.381
 813.0  5.7209  5.6491 35.0610 27.6454  5.376
 814.0  5.7210  5.6491 35.0611 27.6454  5.374
 815.0  5.7210  5.6490 35.0613 27.6456  5.382
 816.0  5.7203  5.6482 35.0613 27.6457  5.386
 817.0  5.7190  5.6469 35.0613 27.6458  5.385
 818.0  5.7162  5.6439 35.0616 27.6465  5.388
 819.0  5.7129  5.6405 35.0616 27.6468  5.391
 820.0  5.7088  5.6364 35.0608 27.6468  5.391
 821.0  5.6997  5.6273 35.0604 27.6476  5.391
 822.0  5.6842  5.6118 35.0594 27.6487  5.395
 823.0  5.6734  5.6009 35.0583 27.6492  5.400
 824.0  5.6708  5.5982 35.0582 27.6495  5.403
 825.0  5.6715  5.5988 35.0587 27.6498  5.405
 826.0  5.6709  5.5982 35.0594 27.6504  5.406
 827.0  5.6670  5.5942 35.0594 27.6509  5.410
 828.0  5.6635  5.5906 35.0587 27.6508  5.414
 829.0  5.6603  5.5873 35.0577 27.6504  5.415
 830.0  5.6578  5.5848 35.0580 27.6509  5.416
 831.0  5.6583  5.5852 35.0592 27.6519  5.421
 832.0  5.6601  5.5868 35.0601 27.6523  5.422
 833.0  5.6625  5.5891 35.0612 27.6530  5.420
 834.0  5.6651  5.5917 35.0620 27.6533  5.421
 835.0  5.6663  5.5928 35.0623 27.6533  5.422
 836.0  5.6580  5.5844 35.0633 27.6552  5.423
 837.0  5.6364  5.5629 35.0629 27.6575  5.425
 838.0  5.6177  5.5442 35.0606 27.6580  5.424
 839.0  5.6080  5.5345 35.0593 27.6582  5.424
 840.0  5.6025  5.5289 35.0586 27.6583  5.431
 841.0  5.5996  5.5259 35.0578 27.6581  5.444
 842.0  5.5984  5.5246 35.0575 27.6580  5.453
 843.0  5.5986  5.5247 35.0575 27.6580  5.456
 844.0  5.6005  5.5265 35.0577 27.6579  5.458
 845.0  5.6025  5.5284 35.0581 27.6580  5.460
 846.0  5.6041  5.5299 35.0584 27.6580  5.458
 847.0  5.6063  5.5320 35.0588 27.6581  5.452
 848.0  5.6076  5.5332 35.0593 27.6584  5.448
 849.0  5.6068  5.5323 35.0590 27.6583  5.450
 850.0  5.5964  5.5219 35.0562 27.6573  5.455
 851.0  5.5721  5.4976 35.0497 27.6551  5.460
 852.0  5.5457  5.4713 35.0444 27.6542  5.461
 853.0  5.5279  5.4535 35.0422 27.6546  5.457
 854.0  5.5172  5.4428 35.0415 27.6554  5.461
 855.0  5.5042  5.4298 35.0440 27.6589  5.473
 856.0  5.4915  5.4172 35.0459 27.6619  5.483
 857.0  5.4878  5.4133 35.0456 27.6622  5.487
 858.0  5.4892  5.4146 35.0459 27.6622  5.497
 859.0  5.4911  5.4165 35.0465 27.6625  5.507
 860.0  5.4934  5.4186 35.0475 27.6630  5.512
 861.0  5.4968  5.4219 35.0489 27.6637  5.511
 862.0  5.4990  5.4240 35.0492 27.6638  5.509
 863.0  5.4994  5.4243 35.0489 27.6635  5.506
 864.0  5.4998  5.4247 35.0492 27.6636  5.502
 865.0  5.5006  5.4253 35.0495 27.6638  5.501
 866.0  5.5025  5.4271 35.0504 27.6643  5.501
 867.0  5.5043  5.4288 35.0519 27.6653  5.503
 868.0  5.5050  5.4294 35.0529 27.6660  5.505
 869.0  5.5064  5.4307 35.0540 27.6667  5.507
 870.0  5.5055  5.4297 35.0545 27.6672  5.506
 871.0  5.5001  5.4243 35.0528 27.6666  5.504
 872.0  5.4935  5.4176 35.0531 27.6676  5.505
 873.0  5.4903  5.4143 35.0545 27.6691  5.506
 874.0  5.4899  5.4139 35.0546 27.6693  5.509
 875.0  5.4893  5.4132 35.0548 27.6695  5.514
 876.0  5.4887  5.4125 35.0549 27.6696  5.515
 877.0  5.4882  5.4119 35.0550 27.6698  5.510
 878.0  5.4868  5.4104 35.0553 27.6702  5.503
 879.0  5.4834  5.4069 35.0560 27.6712  5.505
 880.0  5.4807  5.4041 35.0563 27.6718  5.511
 881.0  5.4780  5.4014 35.0565 27.6723  5.514
 882.0  5.4749  5.3982 35.0564 27.6725  5.514
 883.0  5.4733  5.3965 35.0559 27.6724  5.514
 884.0  5.4731  5.3962 35.0559 27.6724  5.517
 885.0  5.4729  5.3959 35.0559 27.6725  5.519
 886.0  5.4727  5.3956 35.0559 27.6724  5.521
 887.0  5.4734  5.3962 35.0558 27.6723  5.525
 888.0  5.4757  5.3984 35.0561 27.6723  5.528
 889.0  5.4781  5.4007 35.0576 27.6732  5.529
 890.0  5.4784  5.4009 35.0588 27.6741  5.532
 891.0  5.4777  5.4001 35.0589 27.6743  5.532
 892.0  5.4771  5.3994 35.0585 27.6741  5.531
 893.0  5.4739  5.3961 35.0580 27.6741  5.529
 894.0  5.4675  5.3898 35.0587 27.6754  5.526
 895.0  5.4634  5.3856 35.0598 27.6768  5.525
 896.0  5.4625  5.3846 35.0600 27.6770  5.529
 897.0  5.4616  5.3836 35.0600 27.6772  5.533
 898.0  5.4591  5.3810 35.0603 27.6778  5.535
 899.0  5.4537  5.3755 35.0604 27.6785  5.536
 900.0  5.4462  5.3681 35.0601 27.6791  5.538
 901.0  5.4352  5.3570 35.0593 27.6799  5.542
 902.0  5.4216  5.3434 35.0578 27.6803  5.545
 903.0  5.4122  5.3339 35.0566 27.6805  5.546
 904.0  5.4052  5.3269 35.0558 27.6808  5.549
 905.0  5.3972  5.3188 35.0550 27.6811  5.553
 906.0  5.3900  5.3116 35.0539 27.6810  5.558
 907.0  5.3870  5.3086 35.0528 27.6805  5.558
 908.0  5.3863  5.3078 35.0529 27.6808  5.557
 909.0  5.3839  5.3053 35.0536 27.6816  5.559
 910.0  5.3821  5.3034 35.0538 27.6820  5.565
 911.0  5.3788  5.3001 35.0545 27.6829  5.571
 912.0  5.3743  5.2955 35.0547 27.6837  5.577
 913.0  5.3714  5.2925 35.0540 27.6835  5.581
 914.0  5.3694  5.2904 35.0525 27.6825  5.581
 915.0  5.3644  5.2854 35.0512 27.6821  5.581
 916.0  5.3553  5.2763 35.0515 27.6834  5.580
 917.0  5.3481  5.2690 35.0517 27.6845  5.579
 918.0  5.3439  5.2648 35.0509 27.6843  5.582
 919.0  5.3400  5.2608 35.0503 27.6843  5.588
 920.0  5.3354  5.2562 35.0498 27.6845  5.593
 921.0  5.3324  5.2531 35.0493 27.6845  5.599
 922.0  5.3283  5.2489 35.0490 27.6848  5.604
 923.0  5.3176  5.2382 35.0477 27.6850  5.607
 924.0  5.2964  5.2171 35.0424 27.6833  5.609
 925.0  5.2714  5.1921 35.0307 27.6770  5.607
 926.0  5.2468  5.1676 35.0286 27.6783  5.605
 927.0  5.2271  5.1480 35.0360 27.6865  5.611
 928.0  5.2144  5.1353 35.0368 27.6886  5.624
 929.0  5.2044  5.1253 35.0349 27.6882  5.638
 930.0  5.1983  5.1191 35.0344 27.6886  5.652
 931.0  5.1895  5.1102 35.0340 27.6893  5.660
 932.0  5.1822  5.1029 35.0330 27.6894  5.663
 933.0  5.1762  5.0969 35.0329 27.6900  5.663
 934.0  5.1681  5.0888 35.0326 27.6908  5.663
 935.0  5.1613  5.0819 35.0317 27.6908  5.663
 936.0  5.1562  5.0768 35.0306 27.6906  5.670
