  31.0  5.8144  5.8119 34.6771 27.3209  7.176
  32.0  5.4493  5.4468 34.6964 27.3815  7.141
  33.0  5.2127  5.2101 34.7080 27.4190  7.109
  34.0  4.9715  4.9689 34.7135 27.4517  7.141
  35.0  4.8509  4.8482 34.7181 27.4692  7.183
  36.0  4.8354  4.8327 34.7170 27.4701  7.212
  37.0  4.7991  4.7963 34.7164 27.4738  7.198
  38.0  4.7495  4.7466 34.7169 27.4799  7.177
  39.0  4.7150  4.7121 34.7172 27.4840  7.174
  40.0  4.6743  4.6713 34.7184 27.4895  7.183
  41.0  4.5921  4.5891 34.7192 27.4993  7.196
  42.0  4.4472  4.4442 34.7233 27.5185  7.200
  43.0  4.3401  4.3371 34.7279 27.5339  7.210
  44.0  4.3129  4.3097 34.7244 27.5341  7.225
  45.0  4.2723  4.2692 34.7249 27.5389  7.228
  46.0  4.2294  4.2261 34.7285 27.5464  7.224
  47.0  4.2193  4.2160 34.7285 27.5474  7.221
  48.0  4.2048  4.2015 34.7266 27.5475  7.230
  49.0  4.1762  4.1727 34.7274 27.5512  7.231
  50.0  4.1654  4.1619 34.7293 27.5538  7.215
  51.0  4.1865  4.1829 34.7269 27.5497  7.216
  52.0  4.2006  4.1969 34.7243 27.5461  7.231
  53.0  4.1677  4.1640 34.7271 27.5518  7.226
  54.0  4.1387  4.1349 34.7311 27.5581  7.211
  55.0  4.1551  4.1513 34.7302 27.5556  7.208
  56.0  4.1675  4.1636 34.7275 27.5522  7.215
  57.0  4.1224  4.1184 34.7329 27.5613  7.216
  58.0  4.0841  4.0801 34.7391 27.5702  7.187
  59.0  4.0799  4.0758 34.7390 27.5706  7.148
  60.0  4.0714  4.0672 34.7394 27.5719  7.142
  61.0  4.0697  4.0654 34.7393 27.5720  7.141
  62.0  4.0647  4.0604 34.7387 27.5720  7.134
  63.0  4.0466  4.0423 34.7394 27.5745  7.130
  64.0  4.0319  4.0275 34.7404 27.5768  7.126
  65.0  4.0359  4.0314 34.7396 27.5757  7.127
  66.0  4.0339  4.0293 34.7387 27.5753  7.123
  67.0  4.0163  4.0117 34.7397 27.5779  7.116
  68.0  4.0076  4.0030 34.7405 27.5794  7.121
  69.0  4.0033  3.9985 34.7402 27.5797  7.127
  70.0  3.9912  3.9864 34.7404 27.5811  7.130
  71.0  3.9825  3.9776 34.7410 27.5825  7.129
  72.0  3.9792  3.9743 34.7412 27.5830  7.125
  73.0  3.9779  3.9729 34.7412 27.5832  7.120
  74.0  3.9766  3.9715 34.7408 27.5830  7.120
  75.0  3.9666  3.9614 34.7407 27.5840  7.125
  76.0  3.9579  3.9526 34.7410 27.5851  7.127
  77.0  3.9548  3.9495 34.7410 27.5854  7.129
  78.0  3.9487  3.9434 34.7411 27.5861  7.130
  79.0  3.9436  3.9381 34.7412 27.5868  7.130
  80.0  3.9413  3.9358 34.7412 27.5870  7.135
  81.0  3.9362  3.9306 34.7412 27.5875  7.139
  82.0  3.9283  3.9227 34.7417 27.5887  7.133
  83.0  3.9253  3.9196 34.7419 27.5892  7.135
  84.0  3.9235  3.9177 34.7420 27.5895  7.144
  85.0  3.9188  3.9130 34.7424 27.5903  7.142
  86.0  3.9164  3.9105 34.7426 27.5907  7.137
  87.0  3.9120  3.9061 34.7431 27.5916  7.142
  88.0  3.9057  3.8997 34.7441 27.5930  7.141
  89.0  3.9039  3.8979 34.7444 27.5935  7.132
  90.0  3.9010  3.8949 34.7445 27.5939  7.131
  91.0  3.8943  3.8881 34.7453 27.5952  7.132
  92.0  3.8876  3.8813 34.7460 27.5965  7.128
  93.0  3.8854  3.8791 34.7460 27.5967  7.125
  94.0  3.8775  3.8711 34.7465 27.5979  7.127
  95.0  3.8664  3.8599 34.7480 27.6002  7.128
  96.0  3.8648  3.8582 34.7484 27.6007  7.125
  97.0  3.8623  3.8557 34.7487 27.6012  7.126
  98.0  3.8580  3.8513 34.7493 27.6021  7.125
  99.0  3.8574  3.8507 34.7493 27.6022  7.117
 100.0  3.8568  3.8500 34.7493 27.6023  7.109
 101.0  3.8581  3.8512 34.7496 27.6024  7.109
 102.0  3.8654  3.8585 34.7514 27.6030  7.112
 103.0  3.8715  3.8644 34.7538 27.6044  7.105
 104.0  3.8686  3.8615 34.7551 27.6057  7.092
 105.0  3.8635  3.8563 34.7559 27.6069  7.094
 106.0  3.8582  3.8510 34.7564 27.6078  7.100
 107.0  3.8481  3.8408 34.7566 27.6090  7.097
 108.0  3.8387  3.8314 34.7575 27.6107  7.080
 109.0  3.8370  3.8296 34.7583 27.6115  7.057
 110.0  3.8384  3.8309 34.7588 27.6117  7.049
 111.0  3.8351  3.8275 34.7593 27.6125  7.049
 112.0  3.8313  3.8237 34.7593 27.6130  7.045
 113.0  3.8282  3.8205 34.7591 27.6131  7.042
 114.0  3.8196  3.8119 34.7591 27.6140  7.039
 115.0  3.8008  3.7930 34.7589 27.6157  7.033
 116.0  3.7847  3.7769 34.7591 27.6176  7.029
 117.0  3.7816  3.7737 34.7602 27.6187  7.028
 118.0  3.7815  3.7735 34.7608 27.6193  7.032
 119.0  3.7815  3.7734 34.7611 27.6195  7.034
 120.0  3.7811  3.7730 34.7615 27.6198  7.031
 121.0  3.7792  3.7710 34.7624 27.6208  7.027
 122.0  3.7804  3.7721 34.7651 27.6228  7.022
 123.0  3.7847  3.7764 34.7683 27.6249  7.020
 124.0  3.7868  3.7784 34.7707 27.6266  7.022
 125.0  3.7916  3.7831 34.7732 27.6281  7.017
 126.0  3.8021  3.7936 34.7756 27.6289  7.007
 127.0  3.8037  3.7951 34.7764 27.6294  7.002
 128.0  3.7954  3.7867 34.7768 27.6307  6.999
 129.0  3.7902  3.7814 34.7782 27.6323  6.990
 130.0  3.7883  3.7795 34.7789 27.6330  6.983
 131.0  3.7834  3.7745 34.7785 27.6332  6.982
 132.0  3.7534  3.7445 34.7765 27.6347  6.989
 133.0  3.7137  3.7047 34.7733 27.6361  6.992
 134.0  3.6792  3.6703 34.7692 27.6364  6.993
 135.0  3.6300  3.6210 34.7655 27.6384  7.002
 136.0  3.5988  3.5898 34.7651 27.6411  7.006
 137.0  3.5653  3.5563 34.7628 27.6426  7.007
 138.0  3.5209  3.5119 34.7599 27.6447  7.018
 139.0  3.5038  3.4947 34.7596 27.6462  7.051
 140.0  3.4954  3.4862 34.7593 27.6467  7.071
 141.0  3.4924  3.4832 34.7600 27.6476  7.065
 142.0  3.4905  3.4812 34.7607 27.6483  7.055
 143.0  3.4914  3.4820 34.7617 27.6491  7.049
 144.0  3.4937  3.4843 34.7623 27.6493  7.047
 145.0  3.4956  3.4861 34.7625 27.6493  7.049
 146.0  3.4987  3.4891 34.7632 27.6495  7.052
 147.0  3.5026  3.4929 34.7643 27.6501  7.054
 148.0  3.5054  3.4957 34.7653 27.6506  7.052
 149.0  3.5066  3.4968 34.7659 27.6509  7.050
 150.0  3.5071  3.4972 34.7662 27.6511  7.048
 151.0  3.5073  3.4974 34.7666 27.6514  7.045
 152.0  3.5078  3.4978 34.7671 27.6518  7.041
 153.0  3.5087  3.4987 34.7675 27.6521  7.036
 154.0  3.5093  3.4992 34.7677 27.6522  7.043
 155.0  3.5097  3.4995 34.7679 27.6522  7.049
 156.0  3.5113  3.5010 34.7685 27.6526  7.044
 157.0  3.5143  3.5040 34.7694 27.6530  7.037
 158.0  3.5178  3.5074 34.7700 27.6532  7.032
 159.0  3.5190  3.5085 34.7702 27.6532  7.029
 160.0  3.5185  3.5079 34.7705 27.6535  7.025
 161.0  3.5186  3.5080 34.7709 27.6538  7.022
 162.0  3.5212  3.5105 34.7716 27.6541  7.022
 163.0  3.5276  3.5168 34.7728 27.6545  7.021
 164.0  3.5327  3.5218 34.7738 27.6548  7.020
 165.0  3.5348  3.5239 34.7743 27.6550  7.014
 166.0  3.5372  3.5262 34.7749 27.6552  7.013
 167.0  3.5391  3.5281 34.7753 27.6554  7.015
 168.0  3.5400  3.5289 34.7756 27.6555  7.014
 169.0  3.5415  3.5303 34.7763 27.6559  7.010
 170.0  3.5479  3.5366 34.7777 27.6564  7.004
 171.0  3.5561  3.5448 34.7794 27.6570  7.000
 172.0  3.5630  3.5516 34.7811 27.6576  6.999
 173.0  3.5715  3.5601 34.7829 27.6583  6.993
 174.0  3.5779  3.5663 34.7842 27.6587  6.982
 175.0  3.5792  3.5676 34.7845 27.6588  6.976
 176.0  3.5806  3.5689 34.7850 27.6591  6.973
 177.0  3.5831  3.5713 34.7857 27.6594  6.968
 178.0  3.5856  3.5737 34.7861 27.6595  6.965
 179.0  3.5871  3.5752 34.7863 27.6595  6.963
 180.0  3.5879  3.5760 34.7865 27.6595  6.958
 181.0  3.5921  3.5800 34.7875 27.6599  6.952
 182.0  3.6032  3.5911 34.7898 27.6607  6.952
 183.0  3.6135  3.6013 34.7917 27.6612  6.957
 184.0  3.6176  3.6053 34.7924 27.6613  6.956
 185.0  3.6203  3.6080 34.7930 27.6616  6.944
 186.0  3.6234  3.6110 34.7938 27.6619  6.938
 187.0  3.6264  3.6138 34.7945 27.6622  6.935
 188.0  3.6308  3.6182 34.7956 27.6626  6.929
 189.0  3.6375  3.6248 34.7971 27.6631  6.923
 190.0  3.6429  3.6302 34.7981 27.6634  6.924
 191.0  3.6462  3.6333 34.7988 27.6636  6.928
 192.0  3.6486  3.6357 34.7995 27.6639  6.920
 193.0  3.6571  3.6441 34.8017 27.6649  6.909
 194.0  3.6721  3.6590 34.8045 27.6656  6.906
 195.0  3.6827  3.6695 34.8061 27.6658  6.906
 196.0  3.6904  3.6771 34.8078 27.6664  6.907
 197.0  3.6980  3.6847 34.8092 27.6668  6.903
 198.0  3.7018  3.6884 34.8101 27.6671  6.893
 199.0  3.7073  3.6938 34.8113 27.6675  6.880
 200.0  3.7168  3.7032 34.8132 27.6681  6.871
 201.0  3.7279  3.7142 34.8154 27.6687  6.865
 202.0  3.7379  3.7242 34.8170 27.6690  6.861
 203.0  3.7432  3.7294 34.8177 27.6690  6.862
 204.0  3.7451  3.7312 34.8181 27.6692  6.863
 205.0  3.7460  3.7320 34.8184 27.6693  6.858
 206.0  3.7463  3.7323 34.8185 27.6694  6.851
 207.0  3.7471  3.7330 34.8188 27.6695  6.853
 208.0  3.7506  3.7365 34.8196 27.6698  6.859
 209.0  3.7559  3.7416 34.8210 27.6704  6.855
 210.0  3.7596  3.7452 34.8219 27.6707  6.852
 211.0  3.7619  3.7475 34.8224 27.6709  6.856
 212.0  3.7644  3.7499 34.8231 27.6712  6.854
 213.0  3.7688  3.7542 34.8240 27.6715  6.851
 214.0  3.7728  3.7581 34.8248 27.6717  6.851
 215.0  3.7746  3.7599 34.8252 27.6719  6.850
 216.0  3.7764  3.7616 34.8256 27.6720  6.844
 217.0  3.7794  3.7646 34.8262 27.6722  6.841
 218.0  3.7848  3.7699 34.8272 27.6724  6.842
 219.0  3.7936  3.7785 34.8290 27.6730  6.841
 220.0  3.7995  3.7844 34.8302 27.6734  6.836
 221.0  3.8008  3.7856 34.8303 27.6733  6.826
 222.0  3.8013  3.7860 34.8304 27.6734  6.815
 223.0  3.8015  3.7862 34.8305 27.6735  6.805
 224.0  3.8041  3.7887 34.8311 27.6737  6.796
 225.0  3.8078  3.7923 34.8319 27.6739  6.788
 226.0  3.8092  3.7937 34.8322 27.6740  6.789
 227.0  3.8091  3.7935 34.8322 27.6741  6.797
 228.0  3.8093  3.7936 34.8322 27.6740  6.798
 229.0  3.8144  3.7986 34.8337 27.6747  6.794
 230.0  3.8221  3.8063 34.8351 27.6750  6.791
 231.0  3.8269  3.8109 34.8357 27.6750  6.789
 232.0  3.8301  3.8141 34.8365 27.6754  6.794
 233.0  3.8333  3.8172 34.8373 27.6757  6.805
 234.0  3.8370  3.8208 34.8381 27.6759  6.806
 235.0  3.8404  3.8242 34.8386 27.6760  6.799
 236.0  3.8433  3.8269 34.8393 27.6763  6.794
 237.0  3.8484  3.8320 34.8407 27.6768  6.790
 238.0  3.8561  3.8396 34.8423 27.6774  6.784
 239.0  3.8617  3.8451 34.8434 27.6777  6.780
 240.0  3.8641  3.8475 34.8439 27.6779  6.779
 241.0  3.8662  3.8494 34.8444 27.6781  6.774
 242.0  3.8728  3.8560 34.8461 27.6787  6.765
 243.0  3.8794  3.8626 34.8473 27.6790  6.759
 244.0  3.8816  3.8647 34.8475 27.6789  6.762
 245.0  3.8850  3.8679 34.8483 27.6792  6.767
 246.0  3.8900  3.8729 34.8493 27.6796  6.768
 247.0  3.8943  3.8771 34.8502 27.6798  6.763
 248.0  3.8991  3.8818 34.8513 27.6802  6.752
 249.0  3.9040  3.8866 34.8524 27.6806  6.749
 250.0  3.9071  3.8897 34.8532 27.6809  6.750
 251.0  3.9094  3.8918 34.8536 27.6810  6.745
 252.0  3.9115  3.8939 34.8541 27.6812  6.739
 253.0  3.9136  3.8959 34.8546 27.6813  6.735
 254.0  3.9159  3.8981 34.8552 27.6816  6.734
 255.0  3.9192  3.9013 34.8560 27.6819  6.733
 256.0  3.9212  3.9033 34.8565 27.6821  6.734
 257.0  3.9219  3.9039 34.8567 27.6822  6.735
 258.0  3.9250  3.9069 34.8574 27.6825  6.737
 259.0  3.9288  3.9106 34.8583 27.6828  6.738
 260.0  3.9315  3.9133 34.8589 27.6830  6.739
 261.0  3.9335  3.9152 34.8592 27.6830  6.743
 262.0  3.9342  3.9158 34.8593 27.6830  6.744
 263.0  3.9347  3.9162 34.8595 27.6832  6.744
 264.0  3.9350  3.9165 34.8597 27.6833  6.745
 265.0  3.9348  3.9162 34.8595 27.6832  6.747
 266.0  3.9348  3.9162 34.8595 27.6832  6.747
 267.0  3.9370  3.9182 34.8600 27.6833  6.746
 268.0  3.9390  3.9202 34.8604 27.6834  6.746
 269.0  3.9394  3.9205 34.8605 27.6835  6.747
 270.0  3.9397  3.9207 34.8605 27.6835  6.742
 271.0  3.9411  3.9220 34.8609 27.6837  6.736
 272.0  3.9442  3.9251 34.8616 27.6839  6.736
 273.0  3.9487  3.9295 34.8625 27.6842  6.736
 274.0  3.9506  3.9313 34.8631 27.6844  6.736
 275.0  3.9502  3.9309 34.8633 27.6847  6.733
 276.0  3.9522  3.9328 34.8640 27.6850  6.733
 277.0  3.9554  3.9359 34.8648 27.6854  6.744
 278.0  3.9578  3.9382 34.8653 27.6855  6.761
 279.0  3.9594  3.9397 34.8656 27.6856  6.777
 280.0  3.9611  3.9414 34.8660 27.6857  6.781
 281.0  3.9623  3.9425 34.8662 27.6858  6.768
 282.0  3.9628  3.9430 34.8663 27.6858  6.758
 283.0  3.9632  3.9432 34.8664 27.6859  6.757
 284.0  3.9638  3.9437 34.8666 27.6859  6.758
 285.0  3.9642  3.9441 34.8666 27.6859  6.758
 286.0  3.9644  3.9442 34.8666 27.6859  6.760
 287.0  3.9655  3.9453 34.8670 27.6861  6.761
 288.0  3.9679  3.9476 34.8676 27.6863  6.758
 289.0  3.9696  3.9492 34.8680 27.6865  6.751
 290.0  3.9704  3.9499 34.8682 27.6866  6.748
 291.0  3.9723  3.9517 34.8688 27.6869  6.758
 292.0  3.9743  3.9537 34.8694 27.6872  6.771
 293.0  3.9764  3.9557 34.8699 27.6873  6.780
 294.0  3.9789  3.9581 34.8704 27.6875  6.787
 295.0  3.9805  3.9597 34.8708 27.6876  6.794
 296.0  3.9817  3.9607 34.8711 27.6878  6.803
 297.0  3.9827  3.9617 34.8713 27.6879  6.812
 298.0  3.9835  3.9624 34.8716 27.6880  6.821
 299.0  3.9839  3.9627 34.8716 27.6880  6.836
 300.0  3.9842  3.9630 34.8717 27.6880  6.847
 301.0  3.9850  3.9637 34.8719 27.6881  6.852
 302.0  3.9858  3.9644 34.8720 27.6881  6.853
 303.0  3.9859  3.9645 34.8720 27.6881  6.851
 304.0  3.9860  3.9644 34.8721 27.6882  6.845
 305.0  3.9862  3.9646 34.8721 27.6882  6.839
 306.0  3.9865  3.9648 34.8722 27.6882  6.837
 307.0  3.9871  3.9653 34.8723 27.6883  6.837
 308.0  3.9887  3.9668 34.8727 27.6884  6.833
 309.0  3.9902  3.9682 34.8732 27.6886  6.833
 310.0  3.9908  3.9688 34.8734 27.6888  6.837
 311.0  3.9912  3.9691 34.8735 27.6888  6.838
 312.0  3.9913  3.9691 34.8737 27.6890  6.839
 313.0  3.9916  3.9694 34.8740 27.6892  6.838
 314.0  3.9925  3.9702 34.8744 27.6894  6.826
 315.0  3.9931  3.9707 34.8745 27.6895  6.803
 316.0  3.9929  3.9704 34.8745 27.6895  6.792
 317.0  3.9925  3.9700 34.8746 27.6896  6.793
 318.0  3.9927  3.9701 34.8747 27.6897  6.792
 319.0  3.9930  3.9703 34.8748 27.6897  6.793
 320.0  3.9930  3.9703 34.8750 27.6899  6.792
 321.0  3.9930  3.9702 34.8753 27.6901  6.787
 322.0  3.9930  3.9701 34.8754 27.6902  6.783
 323.0  3.9931  3.9701 34.8755 27.6903  6.783
 324.0  3.9932  3.9702 34.8756 27.6904  6.784
 325.0  3.9934  3.9703 34.8757 27.6904  6.781
 326.0  3.9936  3.9704 34.8759 27.6906  6.779
 327.0  3.9935  3.9703 34.8759 27.6906  6.780
 328.0  3.9932  3.9699 34.8760 27.6907  6.775
 329.0  3.9930  3.9696 34.8760 27.6908  6.763
 330.0  3.9930  3.9695 34.8760 27.6908  6.751
 331.0  3.9926  3.9691 34.8762 27.6909  6.737
 332.0  3.9921  3.9685 34.8764 27.6912  6.727
 333.0  3.9919  3.9682 34.8765 27.6913  6.738
 334.0  3.9919  3.9682 34.8765 27.6913  6.747
 335.0  3.9915  3.9676 34.8767 27.6915  6.744
 336.0  3.9909  3.9670 34.8770 27.6918  6.743
 337.0  3.9908  3.9668 34.8769 27.6918  6.745
 338.0  3.9902  3.9662 34.8770 27.6919  6.743
 339.0  3.9894  3.9652 34.8773 27.6922  6.734
 340.0  3.9888  3.9646 34.8774 27.6924  6.724
 341.0  3.9882  3.9639 34.8776 27.6926  6.719
 342.0  3.9875  3.9632 34.8778 27.6929  6.716
 343.0  3.9869  3.9625 34.8779 27.6930  6.716
 344.0  3.9865  3.9620 34.8779 27.6931  6.708
 345.0  3.9864  3.9618 34.8780 27.6931  6.700
 346.0  3.9862  3.9615 34.8780 27.6932  6.698
 347.0  3.9859  3.9612 34.8781 27.6933  6.694
 348.0  3.9856  3.9609 34.8781 27.6933  6.693
 349.0  3.9853  3.9604 34.8781 27.6934  6.691
 350.0  3.9850  3.9601 34.8782 27.6935  6.684
 351.0  3.9852  3.9602 34.8782 27.6935  6.682
 352.0  3.9854  3.9603 34.8783 27.6935  6.684
 353.0  3.9852  3.9601 34.8784 27.6937  6.685
 354.0  3.9848  3.9596 34.8785 27.6938  6.684
 355.0  3.9837  3.9584 34.8786 27.6940  6.684
 356.0  3.9816  3.9562 34.8785 27.6941  6.685
 357.0  3.9798  3.9544 34.8785 27.6943  6.686
 358.0  3.9785  3.9530 34.8785 27.6945  6.685
 359.0  3.9769  3.9513 34.8785 27.6947  6.682
 360.0  3.9757  3.9501 34.8785 27.6948  6.679
 361.0  3.9749  3.9492 34.8785 27.6949  6.675
 362.0  3.9738  3.9480 34.8786 27.6950  6.672
 363.0  3.9726  3.9467 34.8786 27.6952  6.676
 364.0  3.9714  3.9455 34.8786 27.6953  6.680
 365.0  3.9705  3.9445 34.8786 27.6954  6.680
 366.0  3.9698  3.9438 34.8787 27.6956  6.676
 367.0  3.9687  3.9425 34.8787 27.6957  6.671
 368.0  3.9673  3.9410 34.8787 27.6959  6.668
 369.0  3.9659  3.9396 34.8788 27.6961  6.671
 370.0  3.9645  3.9382 34.8788 27.6962  6.673
 371.0  3.9632  3.9368 34.8787 27.6963  6.673
 372.0  3.9623  3.9358 34.8787 27.6964  6.674
 373.0  3.9614  3.9348 34.8787 27.6965  6.674
 374.0  3.9600  3.9334 34.8787 27.6967  6.672
 375.0  3.9588  3.9321 34.8787 27.6968  6.666
 376.0  3.9580  3.9313 34.8786 27.6968  6.659
 377.0  3.9573  3.9305 34.8786 27.6969  6.662
 378.0  3.9567  3.9297 34.8786 27.6969  6.669
 379.0  3.9561  3.9291 34.8785 27.6970  6.669
 380.0  3.9554  3.9284 34.8785 27.6970  6.664
 381.0  3.9544  3.9272 34.8786 27.6972  6.661
 382.0  3.9534  3.9262 34.8787 27.6974  6.661
 383.0  3.9532  3.9259 34.8788 27.6975  6.664
 384.0  3.9529  3.9256 34.8788 27.6976  6.660
 385.0  3.9515  3.9241 34.8789 27.6978  6.657
 386.0  3.9504  3.9229 34.8788 27.6979  6.660
 387.0  3.9502  3.9226 34.8788 27.6979  6.664
 388.0  3.9494  3.9218 34.8789 27.6980  6.662
 389.0  3.9481  3.9204 34.8790 27.6982  6.659
 390.0  3.9461  3.9183 34.8789 27.6984  6.658
 391.0  3.9436  3.9158 34.8789 27.6986  6.658
 392.0  3.9420  3.9140 34.8788 27.6987  6.662
 393.0  3.9408  3.9128 34.8787 27.6988  6.662
 394.0  3.9400  3.9120 34.8788 27.6989  6.662
 395.0  3.9398  3.9117 34.8786 27.6989  6.661
 396.0  3.9389  3.9107 34.8786 27.6989  6.660
 397.0  3.9374  3.9091 34.8787 27.6992  6.659
 398.0  3.9359  3.9076 34.8788 27.6994  6.659
 399.0  3.9344  3.9060 34.8787 27.6995  6.658
 400.0  3.9332  3.9047 34.8786 27.6996  6.655
 401.0  3.9327  3.9042 34.8785 27.6996  6.656
 402.0  3.9320  3.9034 34.8784 27.6996  6.657
 403.0  3.9310  3.9023 34.8784 27.6997  6.655
 404.0  3.9303  3.9016 34.8784 27.6997  6.654
 405.0  3.9298  3.9009 34.8785 27.6998  6.656
 406.0  3.9293  3.9004 34.8785 27.6999  6.659
 407.0  3.9287  3.8997 34.8784 27.6999  6.660
 408.0  3.9277  3.8986 34.8785 27.7001  6.659
 409.0  3.9266  3.8975 34.8785 27.7003  6.657
 410.0  3.9253  3.8961 34.8785 27.7004  6.651
 411.0  3.9240  3.8948 34.8785 27.7005  6.644
 412.0  3.9230  3.8937 34.8785 27.7006  6.646
 413.0  3.9224  3.8930 34.8785 27.7007  6.654
 414.0  3.9223  3.8928 34.8785 27.7007  6.656
 415.0  3.9224  3.8928 34.8785 27.7007  6.653
 416.0  3.9221  3.8924 34.8784 27.7007  6.650
 417.0  3.9214  3.8917 34.8785 27.7008  6.646
 418.0  3.9211  3.8913 34.8785 27.7009  6.649
 419.0  3.9210  3.8911 34.8785 27.7009  6.656
 420.0  3.9203  3.8904 34.8784 27.7009  6.654
 421.0  3.9194  3.8894 34.8784 27.7010  6.650
 422.0  3.9184  3.8883 34.8784 27.7011  6.647
 423.0  3.9174  3.8873 34.8785 27.7013  6.644
 424.0  3.9167  3.8865 34.8786 27.7014  6.642
 425.0  3.9159  3.8856 34.8786 27.7015  6.646
 426.0  3.9150  3.8846 34.8785 27.7015  6.647
 427.0  3.9145  3.8841 34.8785 27.7016  6.647
 428.0  3.9144  3.8838 34.8785 27.7017  6.648
 429.0  3.9143  3.8837 34.8785 27.7017  6.648
 430.0  3.9135  3.8829 34.8785 27.7017  6.646
 431.0  3.9117  3.8810 34.8786 27.7020  6.641
 432.0  3.9101  3.8793 34.8787 27.7022  6.638
 433.0  3.9094  3.8785 34.8786 27.7023  6.635
 434.0  3.9086  3.8777 34.8786 27.7023  6.636
 435.0  3.9077  3.8767 34.8785 27.7024  6.641
 436.0  3.9067  3.8756 34.8785 27.7025  6.643
 437.0  3.9056  3.8744 34.8785 27.7026  6.640
 438.0  3.9048  3.8735 34.8785 27.7027  6.637
 439.0  3.9046  3.8733 34.8786 27.7028  6.636
 440.0  3.9046  3.8732 34.8786 27.7028  6.636
 441.0  3.9045  3.8730 34.8786 27.7028  6.638
 442.0  3.9042  3.8727 34.8786 27.7029  6.639
 443.0  3.9036  3.8720 34.8786 27.7029  6.635
 444.0  3.9029  3.8712 34.8786 27.7030  6.627
 445.0  3.9023  3.8706 34.8786 27.7031  6.625
 446.0  3.9017  3.8699 34.8787 27.7032  6.629
 447.0  3.9009  3.8690 34.8787 27.7033  6.632
 448.0  3.8998  3.8678 34.8787 27.7034  6.633
 449.0  3.8990  3.8670 34.8787 27.7035  6.628
 450.0  3.8989  3.8668 34.8787 27.7035  6.622
 451.0  3.8985  3.8663 34.8786 27.7036  6.619
 452.0  3.8971  3.8649 34.8788 27.7038  6.618
 453.0  3.8959  3.8636 34.8789 27.7040  6.617
 454.0  3.8953  3.8629 34.8789 27.7041  6.616
 455.0  3.8946  3.8622 34.8788 27.7041  6.619
 456.0  3.8937  3.8612 34.8788 27.7042  6.622
 457.0  3.8931  3.8605 34.8787 27.7042  6.620
 458.0  3.8926  3.8600 34.8787 27.7042  6.618
 459.0  3.8919  3.8591 34.8788 27.7044  6.617
 460.0  3.8911  3.8583 34.8788 27.7045  6.612
 461.0  3.8902  3.8574 34.8788 27.7046  6.607
 462.0  3.8880  3.8550 34.8788 27.7048  6.609
 463.0  3.8854  3.8523 34.8786 27.7050  6.614
 464.0  3.8843  3.8512 34.8785 27.7050  6.614
 465.0  3.8838  3.8507 34.8785 27.7051  6.614
 466.0  3.8834  3.8502 34.8786 27.7052  6.616
 467.0  3.8828  3.8495 34.8785 27.7052  6.616
 468.0  3.8822  3.8488 34.8785 27.7053  6.614
 469.0  3.8818  3.8483 34.8786 27.7053  6.610
 470.0  3.8813  3.8477 34.8785 27.7054  6.614
 471.0  3.8805  3.8469 34.8786 27.7055  6.619
 472.0  3.8789  3.8452 34.8786 27.7057  6.612
 473.0  3.8778  3.8441 34.8787 27.7059  6.603
 474.0  3.8779  3.8440 34.8787 27.7059  6.602
 475.0  3.8781  3.8442 34.8786 27.7058  6.605
 476.0  3.8780  3.8440 34.8786 27.7058  6.606
 477.0  3.8771  3.8430 34.8786 27.7059  6.604
