Filename             = m851_014.cnv
  47.0 13.9903 13.9835 35.6426 26.6875  5.977
  48.0 13.9514 13.9444 35.6417 26.6950  5.975
  49.0 13.8955 13.8884 35.6410 26.7063  5.969
  50.0 13.7355 13.7284 35.6429 26.7413  5.987
  51.0 13.5379 13.5307 35.6480 26.7864  5.982
  52.0 13.4540 13.4466 35.6513 26.8064  5.937
  53.0 13.4023 13.3948 35.6514 26.8171  5.914
  54.0 13.3221 13.3146 35.6493 26.8320  5.912
  55.0 13.2493 13.2417 35.6450 26.8437  5.908
  56.0 13.1970 13.1892 35.6412 26.8514  5.907
  57.0 13.1336 13.1257 35.6372 26.8613  5.919
  58.0 13.0620 13.0540 35.6335 26.8729  5.932
  59.0 13.0086 13.0005 35.6345 26.8846  5.928
  60.0 12.9241 12.9158 35.6392 26.9053  5.921
  61.0 12.8321 12.8238 35.6409 26.9251  5.907
  62.0 12.7971 12.7887 35.6427 26.9336  5.886
  63.0 12.7949 12.7863 35.6491 26.9390  5.868
  64.0 12.8036 12.7948 35.6639 26.9487  5.852
  65.0 12.7945 12.7856 35.6753 26.9595  5.813
  66.0 12.7679 12.7590 35.6759 26.9652  5.761
  67.0 12.7481 12.7390 35.6750 26.9686  5.741
  68.0 12.7403 12.7311 35.6749 26.9701  5.738
  69.0 12.7369 12.7275 35.6759 26.9715  5.728
  70.0 12.7359 12.7263 35.6775 26.9730  5.725
  71.0 12.7365 12.7268 35.6799 26.9748  5.717
  72.0 12.7387 12.7289 35.6828 26.9766  5.698
  73.0 12.7393 12.7294 35.6842 26.9776  5.680
  74.0 12.7058 12.6958 35.6795 26.9806  5.669
  75.0 12.6588 12.6486 35.6728 26.9849  5.662
  76.0 12.6394 12.6291 35.6702 26.9868  5.655
  77.0 12.6221 12.6117 35.6668 26.9876  5.653
  78.0 12.6036 12.5931 35.6627 26.9880  5.658
  79.0 12.5953 12.5847 35.6608 26.9883  5.670
  80.0 12.6036 12.5928 35.6641 26.9892  5.671
  81.0 12.6246 12.6137 35.6706 26.9901  5.662
  82.0 12.6330 12.6219 35.6732 26.9905  5.650
  83.0 12.6305 12.6192 35.6731 26.9910  5.641
  84.0 12.6283 12.6170 35.6730 26.9913  5.633
  85.0 12.6215 12.6100 35.6722 26.9921  5.629
  86.0 12.5968 12.5852 35.6687 26.9943  5.639
  87.0 12.5783 12.5666 35.6657 26.9956  5.635
  88.0 12.5768 12.5649 35.6657 26.9960  5.628
  89.0 12.5703 12.5583 35.6659 26.9974  5.636
  90.0 12.5452 12.5330 35.6629 27.0001  5.635
  91.0 12.5098 12.4976 35.6575 27.0029  5.626
  92.0 12.4925 12.4801 35.6547 27.0042  5.635
  93.0 12.4904 12.4779 35.6541 27.0042  5.642
  94.0 12.4836 12.4710 35.6526 27.0044  5.640
  95.0 12.4711 12.4583 35.6500 27.0049  5.650
  96.0 12.4614 12.4486 35.6482 27.0053  5.656
  97.0 12.4565 12.4435 35.6472 27.0056  5.660
  98.0 12.4515 12.4384 35.6466 27.0062  5.675
  99.0 12.4474 12.4342 35.6467 27.0070  5.684
 100.0 12.4440 12.4306 35.6466 27.0077  5.676
 101.0 12.4384 12.4248 35.6460 27.0084  5.668
 102.0 12.4369 12.4233 35.6464 27.0089  5.670
 103.0 12.4398 12.4260 35.6477 27.0094  5.671
 104.0 12.4377 12.4238 35.6480 27.0101  5.670
 105.0 12.4315 12.4174 35.6475 27.0110  5.671
 106.0 12.4193 12.4052 35.6459 27.0122  5.667
 107.0 12.4050 12.3907 35.6437 27.0133  5.665
 108.0 12.3965 12.3821 35.6422 27.0138  5.667
 109.0 12.3911 12.3765 35.6414 27.0142  5.668
 110.0 12.3867 12.3720 35.6408 27.0147  5.665
 111.0 12.3783 12.3634 35.6394 27.0153  5.652
 112.0 12.3630 12.3480 35.6368 27.0163  5.634
 113.0 12.3408 12.3257 35.6331 27.0178  5.620
 114.0 12.3146 12.2994 35.6282 27.0192  5.613
 115.0 12.2943 12.2790 35.6240 27.0199  5.606
 116.0 12.2846 12.2692 35.6218 27.0200  5.595
 117.0 12.2832 12.2677 35.6221 27.0206  5.586
 118.0 12.2775 12.2618 35.6221 27.0217  5.593
 119.0 12.2690 12.2532 35.6210 27.0226  5.607
 120.0 12.2642 12.2482 35.6203 27.0230  5.607
 121.0 12.2611 12.2450 35.6197 27.0232  5.601
 122.0 12.2603 12.2441 35.6196 27.0233  5.600
 123.0 12.2587 12.2424 35.6194 27.0234  5.598
 124.0 12.2550 12.2385 35.6188 27.0238  5.597
 125.0 12.2505 12.2339 35.6181 27.0241  5.598
 126.0 12.2432 12.2265 35.6170 27.0247  5.594
 127.0 12.2304 12.2135 35.6149 27.0256  5.590
 128.0 12.2212 12.2042 35.6132 27.0261  5.586
 129.0 12.2184 12.2013 35.6125 27.0261  5.582
 130.0 12.2123 12.1951 35.6115 27.0265  5.589
 131.0 12.2028 12.1855 35.6102 27.0273  5.603
 132.0 12.1967 12.1793 35.6090 27.0277  5.606
 133.0 12.1956 12.1780 35.6087 27.0276  5.600
 134.0 12.1894 12.1717 35.6077 27.0281  5.592
 135.0 12.1819 12.1640 35.6063 27.0285  5.583
 136.0 12.1789 12.1610 35.6057 27.0286  5.583
 137.0 12.1759 12.1578 35.6052 27.0288  5.590
 138.0 12.1708 12.1526 35.6042 27.0291  5.589
 139.0 12.1653 12.1469 35.6032 27.0294  5.583
 140.0 12.1596 12.1412 35.6022 27.0298  5.585
 141.0 12.1517 12.1331 35.6009 27.0303  5.592
 142.0 12.1445 12.1258 35.5996 27.0307  5.589
 143.0 12.1397 12.1208 35.5989 27.0311  5.585
 144.0 12.1311 12.1121 35.5975 27.0317  5.590
 145.0 12.1246 12.1055 35.5961 27.0319  5.603
 146.0 12.1255 12.1062 35.5962 27.0318  5.625
 147.0 12.1254 12.1061 35.5961 27.0318  5.646
 148.0 12.1259 12.1064 35.5960 27.0317  5.659
 149.0 12.1267 12.1070 35.5960 27.0315  5.660
 150.0 12.1269 12.1071 35.5959 27.0314  5.655
 151.0 12.1266 12.1067 35.5958 27.0315  5.658
 152.0 12.1254 12.1053 35.5957 27.0316  5.659
 153.0 12.1240 12.1038 35.5954 27.0317  5.654
 154.0 12.1233 12.1030 35.5952 27.0317  5.651
 155.0 12.1255 12.1051 35.5955 27.0315  5.648
 156.0 12.1274 12.1068 35.5957 27.0314  5.646
 157.0 12.1262 12.1055 35.5955 27.0315  5.650
 158.0 12.1258 12.1050 35.5955 27.0316  5.658
 159.0 12.1185 12.0975 35.5943 27.0321  5.664
 160.0 12.1055 12.0844 35.5923 27.0330  5.664
 161.0 12.0949 12.0737 35.5906 27.0338  5.662
 162.0 12.0873 12.0660 35.5893 27.0343  5.665
 163.0 12.0782 12.0567 35.5878 27.0349  5.669
 164.0 12.0664 12.0448 35.5859 27.0358  5.666
 165.0 12.0530 12.0313 35.5837 27.0366  5.661
 166.0 12.0392 12.0174 35.5813 27.0374  5.655
 167.0 12.0301 12.0082 35.5796 27.0379  5.650
 168.0 12.0251 12.0030 35.5785 27.0380  5.645
 169.0 12.0225 12.0003 35.5779 27.0381  5.647
 170.0 12.0191 11.9968 35.5772 27.0382  5.652
 171.0 12.0159 11.9934 35.5764 27.0383  5.646
 172.0 12.0148 11.9922 35.5760 27.0382  5.647
 173.0 12.0154 11.9927 35.5761 27.0381  5.658
 174.0 12.0159 11.9931 35.5760 27.0380  5.663
 175.0 12.0162 11.9933 35.5759 27.0379  5.658
 176.0 12.0161 11.9930 35.5759 27.0379  5.662
 177.0 12.0156 11.9923 35.5758 27.0380  5.668
 178.0 12.0147 11.9914 35.5755 27.0380  5.668
 179.0 12.0129 11.9894 35.5752 27.0381  5.668
 180.0 12.0087 11.9851 35.5743 27.0382  5.665
 181.0 12.0045 11.9807 35.5735 27.0385  5.664
 182.0 12.0030 11.9792 35.5732 27.0385  5.666
 183.0 12.0033 11.9793 35.5732 27.0385  5.668
 184.0 11.9988 11.9747 35.5725 27.0389  5.671
 185.0 11.9958 11.9715 35.5719 27.0390  5.671
 186.0 11.9945 11.9701 35.5717 27.0391  5.668
 187.0 11.9863 11.9618 35.5709 27.0401  5.671
 188.0 11.9776 11.9530 35.5701 27.0411  5.678
 189.0 11.9727 11.9480 35.5694 27.0415  5.676
 190.0 11.9665 11.9416 35.5684 27.0420  5.669
 191.0 11.9534 11.9284 35.5665 27.0430  5.662
 192.0 11.9418 11.9167 35.5643 27.0436  5.656
 193.0 11.9353 11.9101 35.5631 27.0439  5.654
 194.0 11.9294 11.9040 35.5621 27.0443  5.656
 195.0 11.9267 11.9012 35.5616 27.0444  5.658
 196.0 11.9266 11.9010 35.5617 27.0446  5.659
 197.0 11.9243 11.8985 35.5616 27.0450  5.656
 198.0 11.9186 11.8928 35.5609 27.0455  5.654
 199.0 11.9145 11.8885 35.5600 27.0457  5.655
 200.0 11.9125 11.8864 35.5596 27.0457  5.661
 201.0 11.9087 11.8825 35.5591 27.0461  5.673
 202.0 11.9060 11.8796 35.5587 27.0464  5.682
 203.0 11.9057 11.8792 35.5585 27.0463  5.676
 204.0 11.9043 11.8777 35.5583 27.0464  5.668
 205.0 11.9008 11.8741 35.5579 27.0467  5.665
 206.0 11.8920 11.8651 35.5566 27.0475  5.664
 207.0 11.8826 11.8556 35.5550 27.0481  5.660
 208.0 11.8794 11.8523 35.5543 27.0482  5.654
 209.0 11.8784 11.8511 35.5541 27.0482  5.655
 210.0 11.8752 11.8478 35.5535 27.0484  5.653
 211.0 11.8697 11.8422 35.5523 27.0485  5.647
 212.0 11.8651 11.8374 35.5513 27.0487  5.646
 213.0 11.8586 11.8308 35.5501 27.0490  5.647
 214.0 11.8492 11.8214 35.5483 27.0494  5.642
 215.0 11.8313 11.8033 35.5447 27.0500  5.636
 216.0 11.8124 11.7843 35.5409 27.0507  5.644
 217.0 11.8011 11.7729 35.5385 27.0510  5.664
 218.0 11.7919 11.7636 35.5366 27.0513  5.679
 219.0 11.7865 11.7581 35.5355 27.0515  5.675
 220.0 11.7826 11.7540 35.5346 27.0516  5.660
 221.0 11.7770 11.7483 35.5335 27.0518  5.651
 222.0 11.7676 11.7388 35.5318 27.0523  5.651
 223.0 11.7558 11.7269 35.5297 27.0529  5.658
 224.0 11.7416 11.7125 35.5269 27.0535  5.660
 225.0 11.7275 11.6984 35.5241 27.0540  5.656
 226.0 11.7168 11.6876 35.5221 27.0544  5.647
 227.0 11.7084 11.6790 35.5205 27.0548  5.641
 228.0 11.7031 11.6736 35.5194 27.0550  5.643
 229.0 11.7002 11.6706 35.5187 27.0550  5.645
 230.0 11.6963 11.6666 35.5180 27.0552  5.647
 231.0 11.6923 11.6625 35.5172 27.0553  5.650
 232.0 11.6863 11.6564 35.5159 27.0556  5.648
 233.0 11.6786 11.6485 35.5144 27.0559  5.638
 234.0 11.6688 11.6386 35.5126 27.0563  5.632
 235.0 11.6584 11.6281 35.5104 27.0566  5.641
 236.0 11.6442 11.6138 35.5076 27.0571  5.651
 237.0 11.6258 11.5953 35.5042 27.0579  5.654
 238.0 11.6142 11.5836 35.5018 27.0583  5.660
 239.0 11.6080 11.5773 35.5007 27.0587  5.674
 240.0 11.6006 11.5698 35.5001 27.0595  5.687
 241.0 11.5883 11.5573 35.4986 27.0607  5.685
 242.0 11.5798 11.5487 35.4975 27.0615  5.669
 243.0 11.5819 11.5507 35.4984 27.0618  5.650
 244.0 11.5853 11.5540 35.4996 27.0622  5.629
 245.0 11.5843 11.5528 35.4998 27.0625  5.608
 246.0 11.5813 11.5497 35.4993 27.0627  5.592
 247.0 11.5775 11.5458 35.4986 27.0629  5.574
 248.0 11.5737 11.5419 35.4979 27.0631  5.567
 249.0 11.5717 11.5397 35.4974 27.0631  5.569
 250.0 11.5692 11.5371 35.4969 27.0632  5.570
 251.0 11.5662 11.5340 35.4963 27.0633  5.570
 252.0 11.5654 11.5331 35.4960 27.0633  5.574
 253.0 11.5572 11.5247 35.4945 27.0637  5.586
 254.0 11.5423 11.5097 35.4917 27.0643  5.590
 255.0 11.5282 11.4956 35.4890 27.0649  5.595
 256.0 11.5034 11.4707 35.4845 27.0660  5.604
 257.0 11.4842 11.4514 35.4806 27.0666  5.609
 258.0 11.4798 11.4468 35.4793 27.0664  5.620
 259.0 11.4695 11.4364 35.4774 27.0669  5.644
 260.0 11.4578 11.4246 35.4752 27.0674  5.662
 261.0 11.4489 11.4156 35.4733 27.0676  5.673
 262.0 11.4425 11.4091 35.4719 27.0677  5.685
 263.0 11.4416 11.4080 35.4718 27.0679  5.690
 264.0 11.4382 11.4046 35.4716 27.0683  5.694
 265.0 11.4336 11.3998 35.4710 27.0688  5.692
 266.0 11.4282 11.3943 35.4702 27.0692  5.683
 267.0 11.4190 11.3850 35.4689 27.0699  5.675
 268.0 11.4082 11.3741 35.4674 27.0708  5.674
 269.0 11.3985 11.3643 35.4659 27.0714  5.678
 270.0 11.3843 11.3500 35.4636 27.0722  5.686
 271.0 11.3700 11.3355 35.4611 27.0730  5.690
 272.0 11.3615 11.3270 35.4595 27.0733  5.693
 273.0 11.3564 11.3217 35.4584 27.0735  5.702
 274.0 11.3540 11.3192 35.4579 27.0735  5.713
 275.0 11.3508 11.3159 35.4572 27.0736  5.728
 276.0 11.3455 11.3104 35.4563 27.0739  5.736
 277.0 11.3401 11.3050 35.4554 27.0743  5.735
 278.0 11.3374 11.3021 35.4548 27.0743  5.739
 279.0 11.3340 11.2987 35.4543 27.0746  5.751
 280.0 11.3243 11.2888 35.4531 27.0755  5.759
 281.0 11.3095 11.2739 35.4510 27.0766  5.756
 282.0 11.2984 11.2627 35.4495 27.0775  5.749
 283.0 11.2930 11.2572 35.4488 27.0780  5.739
 284.0 11.2902 11.2543 35.4484 27.0782  5.730
 285.0 11.2893 11.2532 35.4481 27.0782  5.715
 286.0 11.2887 11.2525 35.4480 27.0782  5.699
 287.0 11.2871 11.2508 35.4478 27.0783  5.701
 288.0 11.2847 11.2483 35.4474 27.0785  5.709
 289.0 11.2800 11.2435 35.4466 27.0788  5.705
 290.0 11.2751 11.2384 35.4459 27.0791  5.693
 291.0 11.2734 11.2366 35.4457 27.0793  5.683
 292.0 11.2721 11.2352 35.4456 27.0795  5.673
 293.0 11.2686 11.2315 35.4450 27.0798  5.664
 294.0 11.2643 11.2271 35.4443 27.0800  5.657
 295.0 11.2599 11.2226 35.4435 27.0802  5.645
 296.0 11.2544 11.2170 35.4427 27.0806  5.631
 297.0 11.2506 11.2131 35.4422 27.0809  5.621
 298.0 11.2490 11.2114 35.4419 27.0810  5.609
 299.0 11.2475 11.2098 35.4417 27.0812  5.596
 300.0 11.2456 11.2077 35.4415 27.0814  5.588
 301.0 11.2433 11.2053 35.4412 27.0816  5.582
 302.0 11.2404 11.2023 35.4407 27.0818  5.572
 303.0 11.2371 11.1988 35.4402 27.0821  5.559
 304.0 11.2324 11.1941 35.4396 27.0825  5.546
 305.0 11.2218 11.1834 35.4384 27.0835  5.531
 306.0 11.2066 11.1681 35.4365 27.0848  5.515
 307.0 11.1968 11.1582 35.4351 27.0855  5.497
 308.0 11.1920 11.1532 35.4343 27.0858  5.478
 309.0 11.1864 11.1475 35.4334 27.0862  5.473
 310.0 11.1812 11.1422 35.4327 27.0866  5.480
 311.0 11.1773 11.1382 35.4321 27.0869  5.495
 312.0 11.1744 11.1351 35.4318 27.0872  5.514
 313.0 11.1690 11.1296 35.4313 27.0878  5.525
 314.0 11.1636 11.1242 35.4308 27.0885  5.532
 315.0 11.1616 11.1220 35.4305 27.0886  5.548
 316.0 11.1593 11.1195 35.4300 27.0887  5.582
 317.0 11.1575 11.1177 35.4297 27.0888  5.601
 318.0 11.1580 11.1180 35.4296 27.0886  5.592
 319.0 11.1573 11.1172 35.4293 27.0886  5.588
 320.0 11.1535 11.1132 35.4287 27.0888  5.591
 321.0 11.1450 11.1047 35.4275 27.0894  5.586
 322.0 11.1361 11.0957 35.4261 27.0900  5.570
 323.0 11.1300 11.0895 35.4250 27.0903  5.559
 324.0 11.1147 11.0740 35.4228 27.0914  5.566
 325.0 11.0912 11.0505 35.4194 27.0931  5.581
 326.0 11.0741 11.0333 35.4167 27.0941  5.590
 327.0 11.0652 11.0243 35.4150 27.0944  5.606
 328.0 11.0569 11.0159 35.4135 27.0948  5.636
 329.0 11.0485 11.0073 35.4120 27.0952  5.667
 330.0 11.0404 10.9992 35.4106 27.0956  5.692
 331.0 11.0296 10.9883 35.4089 27.0962  5.698
 332.0 11.0151 10.9737 35.4064 27.0969  5.683
 333.0 11.0035 10.9620 35.4041 27.0973  5.655
 334.0 10.9981 10.9565 35.4030 27.0974  5.625
 335.0 10.9894 10.9476 35.4014 27.0978  5.602
 336.0 10.9786 10.9368 35.3995 27.0983  5.590
 337.0 10.9641 10.9222 35.3970 27.0990  5.588
 338.0 10.9396 10.8976 35.3932 27.1005  5.591
 339.0 10.9152 10.8731 35.3893 27.1019  5.586
 340.0 10.8925 10.8504 35.3857 27.1032  5.557
 341.0 10.8615 10.8193 35.3809 27.1050  5.523
 342.0 10.8362 10.7940 35.3768 27.1064  5.508
 343.0 10.8261 10.7838 35.3748 27.1067  5.496
 344.0 10.8206 10.7781 35.3737 27.1068  5.466
 345.0 10.8120 10.7694 35.3723 27.1073  5.443
 346.0 10.8019 10.7592 35.3709 27.1081  5.426
 347.0 10.7962 10.7534 35.3701 27.1085  5.400
 348.0 10.7820 10.7392 35.3683 27.1097  5.361
 349.0 10.7522 10.7093 35.3641 27.1117  5.315
 350.0 10.7245 10.6815 35.3596 27.1133  5.279
 351.0 10.7037 10.6606 35.3562 27.1143  5.260
 352.0 10.6752 10.6321 35.3521 27.1162  5.254
 353.0 10.6513 10.6082 35.3488 27.1179  5.253
 354.0 10.6407 10.5975 35.3474 27.1187  5.253
 355.0 10.6272 10.5839 35.3453 27.1195  5.245
 356.0 10.6152 10.5718 35.3432 27.1200  5.225
 357.0 10.6118 10.5683 35.3425 27.1201  5.214
 358.0 10.6108 10.5671 35.3423 27.1202  5.211
 359.0 10.6097 10.5659 35.3424 27.1205  5.206
 360.0 10.6062 10.5623 35.3426 27.1212  5.199
 361.0 10.5993 10.5553 35.3421 27.1221  5.190
 362.0 10.5860 10.5419 35.3407 27.1234  5.171
 363.0 10.5660 10.5218 35.3387 27.1254  5.144
 364.0 10.5513 10.5070 35.3374 27.1270  5.122
 365.0 10.5446 10.5003 35.3369 27.1278  5.119
 366.0 10.5345 10.4901 35.3357 27.1286  5.140
 367.0 10.5130 10.4685 35.3326 27.1301  5.166
 368.0 10.4847 10.4401 35.3281 27.1316  5.174
 369.0 10.4632 10.4186 35.3247 27.1327  5.175
 370.0 10.4235 10.3789 35.3186 27.1350  5.189
 371.0 10.3750 10.3304 35.3103 27.1370  5.203
 372.0 10.3387 10.2941 35.3030 27.1377  5.210
 373.0 10.3115 10.2669 35.2974 27.1381  5.230
 374.0 10.2948 10.2501 35.2941 27.1384  5.262
 375.0 10.2837 10.2389 35.2921 27.1388  5.282
 376.0 10.2704 10.2254 35.2899 27.1394  5.271
 377.0 10.2534 10.2084 35.2873 27.1404  5.250
 378.0 10.2459 10.2008 35.2860 27.1406  5.243
 379.0 10.2454 10.2002 35.2856 27.1405  5.263
 380.0 10.2403 10.1950 35.2849 27.1408  5.282
 381.0 10.2117 10.1663 35.2815 27.1431  5.280
 382.0 10.1704 10.1251 35.2764 27.1463  5.259
 383.0 10.1351 10.0897 35.2716 27.1487  5.231
 384.0 10.1043 10.0589 35.2672 27.1506  5.225
 385.0 10.0821 10.0366 35.2642 27.1521  5.263
 386.0 10.0695 10.0239 35.2629 27.1532  5.321
 387.0 10.0654 10.0197 35.2631 27.1541  5.349
 388.0 10.0586 10.0129 35.2634 27.1556  5.345
 389.0 10.0329  9.9871 35.2602 27.1575  5.312
 390.0 10.0075  9.9617 35.2568 27.1591  5.259
 391.0 10.0051  9.9591 35.2573 27.1600  5.228
 392.0  9.9994  9.9533 35.2569 27.1607  5.227
 393.0  9.9936  9.9474 35.2580 27.1625  5.218
 394.0  9.9994  9.9531 35.2618 27.1645  5.207
 395.0  9.9878  9.9413 35.2614 27.1663  5.177
 396.0  9.9734  9.9269 35.2598 27.1675  5.094
 397.0  9.9594  9.9129 35.2577 27.1682  5.026
 398.0  9.9045  9.8579 35.2495 27.1712  5.016
 399.0  9.8444  9.7980 35.2403 27.1742  5.029
 400.0  9.8133  9.7668 35.2364 27.1765  5.064
 401.0  9.7835  9.7369 35.2337 27.1794  5.125
 402.0  9.7585  9.7120 35.2318 27.1822  5.159
 403.0  9.7386  9.6919 35.2299 27.1840  5.145
 404.0  9.7250  9.6783 35.2276 27.1845  5.110
 405.0  9.7197  9.6729 35.2266 27.1847  5.080
 406.0  9.7044  9.6575 35.2247 27.1858  5.068
 407.0  9.6875  9.6405 35.2227 27.1871  5.062
 408.0  9.6772  9.6302 35.2225 27.1886  5.051
 409.0  9.6663  9.6192 35.2220 27.1901  5.039
 410.0  9.6566  9.6094 35.2208 27.1909  5.014
 411.0  9.6257  9.5784 35.2177 27.1936  4.981
 412.0  9.5797  9.5325 35.2130 27.1976  4.960
 413.0  9.5548  9.5076 35.2104 27.1997  4.944
 414.0  9.5466  9.4993 35.2094 27.2003  4.917
 415.0  9.5428  9.4953 35.2087 27.2004  4.882
 416.0  9.5348  9.4872 35.2081 27.2013  4.855
 417.0  9.5254  9.4777 35.2077 27.2026  4.840
 418.0  9.5204  9.4727 35.2075 27.2033  4.821
 419.0  9.5161  9.4683 35.2075 27.2040  4.791
 420.0  9.5090  9.4611 35.2073 27.2050  4.762
 421.0  9.4982  9.4502 35.2067 27.2063  4.738
 422.0  9.4859  9.4378 35.2061 27.2080  4.714
 423.0  9.4658  9.4177 35.2048 27.2103  4.695
 424.0  9.4277  9.3796 35.2001 27.2129  4.675
 425.0  9.3804  9.3323 35.1923 27.2146  4.644
 426.0  9.3442  9.2961 35.1864 27.2160  4.626
 427.0  9.3277  9.2796 35.1846 27.2173  4.647
 428.0  9.3258  9.2775 35.1854 27.2182  4.672
 429.0  9.3324  9.2840 35.1880 27.2192  4.660
 430.0  9.3373  9.2888 35.1903 27.2202  4.632
 431.0  9.3373  9.2886 35.1908 27.2207  4.601
 432.0  9.3304  9.2816 35.1900 27.2212  4.555
 433.0  9.3201  9.2713 35.1886 27.2218  4.511
 434.0  9.3114  9.2624 35.1874 27.2223  4.495
 435.0  9.2866  9.2377 35.1840 27.2236  4.498
 436.0  9.2607  9.2117 35.1804 27.2251  4.501
 437.0  9.2395  9.1905 35.1781 27.2267  4.509
 438.0  9.2151  9.1661 35.1750 27.2283  4.524
 439.0  9.1991  9.1500 35.1722 27.2288  4.529
 440.0  9.1889  9.1397 35.1704 27.2290  4.523
 441.0  9.1796  9.1303 35.1689 27.2294  4.520
 442.0  9.1691  9.1197 35.1676 27.2301  4.526
 443.0  9.1582  9.1088 35.1663 27.2308  4.538
 444.0  9.1475  9.0980 35.1649 27.2315  4.545
 445.0  9.1382  9.0886 35.1636 27.2320  4.539
 446.0  9.1266  9.0769 35.1619 27.2326  4.534
 447.0  9.1065  9.0567 35.1593 27.2338  4.538
 448.0  9.0888  9.0390 35.1570 27.2349  4.544
 449.0  9.0575  9.0077 35.1531 27.2369  4.549
 450.0  9.0194  8.9696 35.1490 27.2398  4.552
 451.0  9.0059  8.9561 35.1483 27.2414  4.558
 452.0  8.9951  8.9452 35.1483 27.2432  4.568
 453.0  8.9790  8.9291 35.1473 27.2450  4.565
 454.0  8.9584  8.9084 35.1456 27.2470  4.549
 455.0  8.9252  8.8752 35.1424 27.2498  4.519
 456.0  8.9006  8.8505 35.1399 27.2518  4.484
 457.0  8.8876  8.8375 35.1383 27.2526  4.473
 458.0  8.8769  8.8267 35.1366 27.2530  4.499
 459.0  8.8668  8.8165 35.1351 27.2535  4.529
 460.0  8.8534  8.8030 35.1334 27.2543  4.534
 461.0  8.8418  8.7914 35.1320 27.2550  4.521
 462.0  8.8358  8.7853 35.1312 27.2554  4.501
 463.0  8.8217  8.7712 35.1300 27.2566  4.494
 464.0  8.7995  8.7489 35.1281 27.2587  4.495
 465.0  8.7781  8.7275 35.1262 27.2606  4.492
 466.0  8.7667  8.7160 35.1250 27.2615  4.484
 467.0  8.7634  8.7126 35.1245 27.2616  4.482
 468.0  8.7577  8.7068 35.1241 27.2623  4.490
 469.0  8.7515  8.7005 35.1236 27.2629  4.502
 470.0  8.7458  8.6947 35.1232 27.2635  4.508
 471.0  8.7386  8.6874 35.1229 27.2644  4.508
 472.0  8.7296  8.6784 35.1228 27.2657  4.506
 473.0  8.7226  8.6712 35.1234 27.2673  4.503
 474.0  8.7066  8.6552 35.1236 27.2700  4.504
 475.0  8.6783  8.6269 35.1220 27.2732  4.500
 476.0  8.6589  8.6075 35.1200 27.2747  4.473
